X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-2.270000e-05,2.000000e-09
0,2.80e-02,-8.80e+00,
1,3.20e-02,-8.80e+00,
2,3.20e-02,-8.00e+00,
3,3.20e-02,-8.80e+00,
4,3.20e-02,-8.80e+00,
5,3.20e-02,-8.80e+00,
6,3.20e-02,-8.00e+00,
7,3.20e-02,-8.80e+00,
8,2.80e-02,-8.80e+00,
9,3.20e-02,-8.80e+00,
10,3.20e-02,-8.00e+00,
11,3.20e-02,-8.80e+00,
12,3.20e-02,-8.80e+00,
13,3.20e-02,-8.80e+00,
14,3.20e-02,-8.00e+00,
15,3.20e-02,-8.80e+00,
16,3.20e-02,-8.80e+00,
17,3.20e-02,-8.80e+00,
18,3.20e-02,-8.00e+00,
19,3.20e-02,-8.80e+00,
20,3.20e-02,-8.80e+00,
21,3.20e-02,-8.80e+00,
22,3.20e-02,-8.00e+00,
23,3.20e-02,-8.80e+00,
24,3.20e-02,-8.00e+00,
25,3.20e-02,-8.80e+00,
26,3.20e-02,-8.00e+00,
27,3.20e-02,-8.80e+00,
28,3.20e-02,-8.80e+00,
29,3.20e-02,-8.80e+00,
30,3.20e-02,-8.00e+00,
31,3.20e-02,-9.60e+00,
32,3.20e-02,-8.00e+00,
33,4.00e-02,-8.80e+00,
34,3.20e-02,-8.80e+00,
35,3.20e-02,-8.80e+00,
36,4.00e-02,-8.80e+00,
37,3.20e-02,-8.80e+00,
38,4.00e-02,-8.00e+00,
39,4.00e-02,-8.80e+00,
40,3.20e-02,-8.80e+00,
41,4.00e-02,-8.80e+00,
42,3.20e-02,-8.00e+00,
43,3.20e-02,-8.80e+00,
44,4.00e-02,-8.80e+00,
45,3.20e-02,-8.80e+00,
46,4.00e-02,-8.00e+00,
47,3.20e-02,-8.80e+00,
48,4.00e-02,-8.80e+00,
49,4.00e-02,-8.80e+00,
50,4.00e-02,-8.00e+00,
51,4.00e-02,-8.80e+00,
52,3.20e-02,-8.80e+00,
53,4.00e-02,-8.80e+00,
54,4.00e-02,-8.00e+00,
55,4.00e-02,-8.80e+00,
56,4.00e-02,-8.80e+00,
57,4.00e-02,-8.80e+00,
58,4.00e-02,-8.00e+00,
59,4.00e-02,-8.80e+00,
60,4.00e-02,-8.80e+00,
61,4.00e-02,-8.80e+00,
62,4.00e-02,-8.00e+00,
63,4.00e-02,-8.80e+00,
64,4.00e-02,-8.80e+00,
65,4.00e-02,-8.80e+00,
66,4.00e-02,-8.00e+00,
67,4.00e-02,-8.80e+00,
68,4.00e-02,-8.80e+00,
69,4.00e-02,-8.80e+00,
70,4.40e-02,-8.00e+00,
71,4.00e-02,-8.80e+00,
72,4.00e-02,-8.80e+00,
73,4.00e-02,-8.80e+00,
74,4.00e-02,-8.00e+00,
75,4.00e-02,-8.80e+00,
76,4.00e-02,-8.00e+00,
77,4.40e-02,-8.80e+00,
78,4.40e-02,-8.00e+00,
79,4.00e-02,-8.80e+00,
80,4.00e-02,-8.80e+00,
81,4.40e-02,-8.80e+00,
82,4.00e-02,-8.00e+00,
83,4.40e-02,-8.80e+00,
84,4.40e-02,-8.00e+00,
85,4.00e-02,-8.80e+00,
86,4.00e-02,-8.00e+00,
87,4.00e-02,-8.80e+00,
88,4.00e-02,-8.80e+00,
89,4.40e-02,-8.80e+00,
90,4.00e-02,-8.00e+00,
91,4.40e-02,-8.80e+00,
92,4.40e-02,-8.80e+00,
93,4.40e-02,-8.80e+00,
94,4.00e-02,-8.00e+00,
95,4.00e-02,-8.80e+00,
96,4.40e-02,-8.80e+00,
97,4.40e-02,-8.80e+00,
98,4.40e-02,-8.00e+00,
99,4.40e-02,-8.80e+00,
100,4.40e-02,-8.80e+00,
101,4.40e-02,-8.80e+00,
102,4.40e-02,-8.00e+00,
103,4.40e-02,-8.80e+00,
104,4.40e-02,-8.80e+00,
105,4.40e-02,-8.80e+00,
106,4.40e-02,-8.00e+00,
107,4.40e-02,-8.80e+00,
108,4.40e-02,-8.80e+00,
109,4.40e-02,-8.80e+00,
110,4.40e-02,-8.00e+00,
111,4.00e-02,-8.80e+00,
112,4.40e-02,-8.00e+00,
113,4.80e-02,-8.80e+00,
114,4.40e-02,-8.00e+00,
115,4.40e-02,-8.80e+00,
116,4.40e-02,-8.80e+00,
117,4.40e-02,-8.80e+00,
118,4.40e-02,-8.00e+00,
119,4.40e-02,-8.80e+00,
120,4.40e-02,-8.80e+00,
121,4.40e-02,-8.80e+00,
122,4.40e-02,-8.00e+00,
123,4.40e-02,-8.80e+00,
124,4.40e-02,-8.80e+00,
125,4.40e-02,-8.80e+00,
126,4.80e-02,-8.00e+00,
127,4.40e-02,-8.80e+00,
128,4.40e-02,-8.80e+00,
129,4.80e-02,-8.80e+00,
130,4.80e-02,-8.00e+00,
131,4.40e-02,-8.80e+00,
132,4.40e-02,-8.80e+00,
133,4.80e-02,-8.80e+00,
134,4.80e-02,-8.00e+00,
135,4.80e-02,-8.80e+00,
136,4.40e-02,-8.80e+00,
137,4.80e-02,-8.80e+00,
138,4.40e-02,-8.00e+00,
139,4.80e-02,-8.80e+00,
140,4.40e-02,-8.00e+00,
141,4.80e-02,-8.80e+00,
142,4.80e-02,-8.00e+00,
143,4.80e-02,-8.80e+00,
144,4.80e-02,-8.00e+00,
145,4.80e-02,-8.80e+00,
146,4.80e-02,-8.00e+00,
147,4.80e-02,-8.80e+00,
148,4.80e-02,-8.80e+00,
149,4.80e-02,-8.80e+00,
150,4.80e-02,-8.00e+00,
151,4.80e-02,-8.80e+00,
152,4.80e-02,-8.80e+00,
153,4.80e-02,-8.80e+00,
154,4.80e-02,-8.00e+00,
155,4.80e-02,-8.80e+00,
156,4.80e-02,-8.80e+00,
157,4.80e-02,-8.80e+00,
158,4.80e-02,-8.00e+00,
159,4.80e-02,-8.80e+00,
160,4.80e-02,-8.80e+00,
161,4.80e-02,-8.80e+00,
162,4.80e-02,-8.00e+00,
163,4.80e-02,-8.80e+00,
164,4.80e-02,-8.00e+00,
165,4.80e-02,-8.80e+00,
166,4.80e-02,-8.00e+00,
167,4.80e-02,-8.80e+00,
168,4.80e-02,-8.80e+00,
169,4.80e-02,-8.80e+00,
170,5.20e-02,-8.00e+00,
171,4.80e-02,-8.80e+00,
172,5.20e-02,-8.80e+00,
173,5.20e-02,-8.80e+00,
174,5.20e-02,-8.00e+00,
175,4.80e-02,-8.80e+00,
176,4.80e-02,-8.00e+00,
177,5.20e-02,-8.80e+00,
178,4.80e-02,-8.00e+00,
179,5.20e-02,-8.80e+00,
180,5.20e-02,-8.80e+00,
181,5.20e-02,-8.80e+00,
182,5.20e-02,-8.00e+00,
183,4.80e-02,-8.80e+00,
184,4.80e-02,-8.80e+00,
185,5.20e-02,-8.80e+00,
186,5.20e-02,-8.00e+00,
187,5.20e-02,-8.80e+00,
188,5.20e-02,-8.00e+00,
189,5.20e-02,-8.80e+00,
190,5.20e-02,-8.00e+00,
191,5.20e-02,-8.80e+00,
192,5.20e-02,-8.00e+00,
193,5.20e-02,-8.80e+00,
194,5.20e-02,-8.00e+00,
195,5.20e-02,-8.80e+00,
196,5.20e-02,-8.80e+00,
197,5.20e-02,-8.80e+00,
198,5.20e-02,-8.00e+00,
199,5.20e-02,-8.80e+00,
200,5.20e-02,-8.80e+00,
201,5.20e-02,-8.80e+00,
202,5.20e-02,-8.00e+00,
203,5.20e-02,-8.80e+00,
204,5.20e-02,-8.00e+00,
205,5.20e-02,-8.80e+00,
206,5.20e-02,-8.00e+00,
207,5.20e-02,-8.80e+00,
208,5.20e-02,-8.80e+00,
209,5.20e-02,-8.80e+00,
210,5.60e-02,-8.00e+00,
211,5.20e-02,-8.80e+00,
212,5.20e-02,-8.00e+00,
213,5.20e-02,-8.80e+00,
214,5.60e-02,-8.00e+00,
215,5.20e-02,-8.80e+00,
216,5.20e-02,-8.80e+00,
217,5.60e-02,-8.80e+00,
218,5.60e-02,-8.00e+00,
219,5.60e-02,-8.80e+00,
220,5.20e-02,-8.80e+00,
221,5.60e-02,-8.80e+00,
222,5.60e-02,-8.00e+00,
223,5.20e-02,-8.80e+00,
224,5.20e-02,-8.00e+00,
225,5.60e-02,-8.80e+00,
226,5.60e-02,-8.00e+00,
227,5.60e-02,-8.80e+00,
228,5.60e-02,-8.00e+00,
229,5.20e-02,-8.80e+00,
230,5.60e-02,-8.00e+00,
231,5.60e-02,-9.60e+00,
232,5.20e-02,-8.00e+00,
233,5.60e-02,-8.80e+00,
234,5.60e-02,-8.00e+00,
235,5.60e-02,-8.80e+00,
236,5.60e-02,-8.80e+00,
237,5.60e-02,-8.80e+00,
238,5.60e-02,-8.00e+00,
239,5.60e-02,-8.80e+00,
240,5.60e-02,-8.00e+00,
241,5.60e-02,-8.80e+00,
242,5.60e-02,-8.00e+00,
243,5.60e-02,-8.80e+00,
244,5.60e-02,-8.80e+00,
245,6.00e-02,-8.80e+00,
246,5.60e-02,-8.00e+00,
247,5.60e-02,-8.80e+00,
248,5.60e-02,-8.80e+00,
249,5.60e-02,-8.80e+00,
250,6.00e-02,-8.00e+00,
251,5.60e-02,-8.80e+00,
252,6.00e-02,-8.00e+00,
253,5.60e-02,-8.80e+00,
254,5.60e-02,-8.00e+00,
255,5.60e-02,-8.80e+00,
256,5.60e-02,-8.00e+00,
257,6.00e-02,-8.80e+00,
258,6.00e-02,-8.00e+00,
259,5.60e-02,-8.80e+00,
260,5.60e-02,-8.80e+00,
261,5.60e-02,-8.80e+00,
262,6.00e-02,-8.00e+00,
263,6.00e-02,-8.80e+00,
264,5.60e-02,-8.00e+00,
265,6.00e-02,-8.80e+00,
266,6.00e-02,-8.00e+00,
267,5.60e-02,-8.80e+00,
268,6.00e-02,-8.00e+00,
269,5.60e-02,-8.80e+00,
270,6.00e-02,-8.00e+00,
271,6.00e-02,-8.80e+00,
272,5.60e-02,-8.00e+00,
273,6.00e-02,-8.80e+00,
274,6.00e-02,-8.00e+00,
275,6.00e-02,-8.80e+00,
276,6.00e-02,-8.00e+00,
277,6.00e-02,-8.80e+00,
278,6.00e-02,-8.00e+00,
279,6.00e-02,-8.80e+00,
280,6.00e-02,-8.80e+00,
281,6.00e-02,-8.80e+00,
282,6.00e-02,-8.00e+00,
283,6.00e-02,-8.80e+00,
284,6.00e-02,-8.00e+00,
285,6.00e-02,-8.80e+00,
286,6.00e-02,-8.00e+00,
287,6.00e-02,-8.80e+00,
288,6.00e-02,-8.00e+00,
289,6.00e-02,-8.80e+00,
290,6.00e-02,-8.00e+00,
291,6.00e-02,-8.80e+00,
292,6.00e-02,-8.00e+00,
293,6.40e-02,-8.80e+00,
294,6.00e-02,-8.00e+00,
295,6.00e-02,-8.80e+00,
296,6.00e-02,-8.00e+00,
297,6.00e-02,-8.80e+00,
298,6.40e-02,-8.00e+00,
299,6.40e-02,-8.80e+00,
300,6.40e-02,-8.00e+00,
301,6.40e-02,-8.80e+00,
302,6.40e-02,-8.00e+00,
303,6.00e-02,-8.80e+00,
304,6.00e-02,-8.00e+00,
305,6.00e-02,-8.80e+00,
306,6.40e-02,-8.00e+00,
307,6.40e-02,-8.80e+00,
308,6.00e-02,-8.00e+00,
309,6.40e-02,-8.80e+00,
310,6.40e-02,-8.00e+00,
311,6.00e-02,-8.80e+00,
312,6.40e-02,-8.00e+00,
313,6.40e-02,-8.80e+00,
314,6.40e-02,-8.00e+00,
315,6.40e-02,-8.80e+00,
316,6.40e-02,-8.00e+00,
317,6.40e-02,-8.80e+00,
318,6.40e-02,-8.00e+00,
319,6.40e-02,-8.80e+00,
320,6.40e-02,-8.80e+00,
321,6.40e-02,-8.80e+00,
322,6.40e-02,-8.00e+00,
323,6.40e-02,-8.80e+00,
324,6.40e-02,-8.00e+00,
325,6.40e-02,-8.80e+00,
326,6.40e-02,-8.00e+00,
327,6.40e-02,-8.80e+00,
328,6.40e-02,-8.00e+00,
329,6.40e-02,-8.80e+00,
330,6.40e-02,-8.00e+00,
331,6.40e-02,-8.80e+00,
332,6.40e-02,-8.80e+00,
333,6.40e-02,-8.80e+00,
334,6.40e-02,-8.00e+00,
335,6.40e-02,-8.80e+00,
336,6.40e-02,-8.00e+00,
337,6.40e-02,-8.80e+00,
338,6.40e-02,-8.00e+00,
339,6.40e-02,-8.80e+00,
340,6.80e-02,-8.80e+00,
341,6.80e-02,-8.80e+00,
342,6.40e-02,-8.00e+00,
343,6.40e-02,-8.80e+00,
344,6.80e-02,-8.00e+00,
345,6.80e-02,-8.80e+00,
346,6.80e-02,-8.00e+00,
347,6.80e-02,-8.80e+00,
348,6.80e-02,-8.00e+00,
349,6.80e-02,-8.80e+00,
350,6.80e-02,-8.00e+00,
351,6.40e-02,-8.80e+00,
352,6.40e-02,-8.00e+00,
353,6.80e-02,-8.80e+00,
354,6.80e-02,-8.00e+00,
355,6.80e-02,-8.80e+00,
356,6.80e-02,-8.00e+00,
357,6.80e-02,-8.80e+00,
358,6.80e-02,-8.00e+00,
359,6.80e-02,-8.80e+00,
360,6.80e-02,-8.00e+00,
361,6.80e-02,-8.80e+00,
362,6.80e-02,-8.00e+00,
363,6.80e-02,-8.80e+00,
364,6.80e-02,-8.00e+00,
365,6.40e-02,-8.80e+00,
366,6.80e-02,-8.00e+00,
367,6.80e-02,-8.80e+00,
368,6.80e-02,-8.00e+00,
369,6.80e-02,-8.80e+00,
370,6.80e-02,-8.00e+00,
371,6.80e-02,-8.80e+00,
372,6.80e-02,-8.00e+00,
373,6.80e-02,-8.80e+00,
