X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-3.000000e-05,2.000000e-09
0,-2.00e-01,-4.00e-01,
1,-4.00e-01,-1.84e-05,
2,-4.00e-01,-1.84e-05,
3,-4.00e-01,-4.00e-01,
4,-4.00e-01,-1.84e-05,
5,-2.00e-01,-1.84e-05,
6,-4.00e-01,-4.00e-01,
7,-4.00e-01,-1.84e-05,
8,-2.00e-01,-1.84e-05,
9,-4.00e-01,-4.00e-01,
10,-4.00e-01,-1.84e-05,
11,-4.00e-01,-1.84e-05,
12,-4.00e-01,-1.84e-05,
13,-4.00e-01,-4.00e-01,
14,-4.00e-01,-1.84e-05,
15,-4.00e-01,-1.84e-05,
16,-2.00e-01,-4.00e-01,
17,-2.00e-01,-1.84e-05,
18,-4.00e-01,-1.84e-05,
19,-4.00e-01,-4.00e-01,
20,-4.00e-01,-1.84e-05,
21,-4.00e-01,-1.84e-05,
22,-4.00e-01,-1.84e-05,
23,-4.00e-01,-1.84e-05,
24,-4.00e-01,-4.00e-01,
25,-4.00e-01,-1.84e-05,
26,-4.00e-01,-1.84e-05,
27,-4.00e-01,-4.00e-01,
28,-4.00e-01,-1.84e-05,
29,-2.00e-01,-1.84e-05,
30,-4.00e-01,-1.84e-05,
31,-4.00e-01,-1.84e-05,
32,-2.00e-01,-1.84e-05,
33,-4.00e-01,-4.00e-01,
34,-4.00e-01,-4.00e-01,
35,-4.00e-01,-4.00e-01,
36,-4.00e-01,-1.84e-05,
37,-2.00e-01,-1.84e-05,
38,-4.00e-01,-1.84e-05,
39,-4.00e-01,-1.84e-05,
40,-2.00e-01,-1.84e-05,
41,-4.00e-01,-4.00e-01,
42,-4.00e-01,-1.84e-05,
43,-4.00e-01,-4.00e-01,
44,-4.00e-01,-1.84e-05,
45,-2.00e-01,-1.84e-05,
46,-4.00e-01,-1.84e-05,
47,-4.00e-01,-1.84e-05,
48,-2.00e-01,-4.00e-01,
49,-4.00e-01,-4.00e-01,
50,-4.00e-01,-1.84e-05,
51,-4.00e-01,-4.00e-01,
52,-4.00e-01,-1.84e-05,
53,-2.00e-01,-1.84e-05,
54,-4.00e-01,-4.00e-01,
55,-4.00e-01,-4.00e-01,
56,-2.00e-01,-4.00e-01,
57,-4.00e-01,-1.84e-05,
58,-4.00e-01,-4.00e-01,
59,-4.00e-01,-1.84e-05,
60,-4.00e-01,-1.84e-05,
61,-2.00e-01,-1.84e-05,
62,-4.00e-01,-1.84e-05,
63,-4.00e-01,-4.00e-01,
64,-4.00e-01,-1.84e-05,
65,-2.00e-01,-1.84e-05,
66,-4.00e-01,-4.00e-01,
67,-4.00e-01,-4.00e-01,
68,-4.00e-01,-4.00e-01,
69,-2.00e-01,-4.00e-01,
70,-4.00e-01,-1.84e-05,
71,-4.00e-01,-1.84e-05,
72,-4.00e-01,-1.84e-05,
73,-4.00e-01,-1.84e-05,
74,-4.00e-01,-1.84e-05,
75,-4.00e-01,-4.00e-01,
76,-4.00e-01,-4.00e-01,
77,-2.00e-01,-1.84e-05,
78,-2.00e-01,-4.00e-01,
79,-4.00e-01,-1.84e-05,
80,-4.00e-01,-1.84e-05,
81,-2.00e-01,-1.84e-05,
82,-4.00e-01,-1.84e-05,
83,-4.00e-01,-4.00e-01,
84,-4.00e-01,-4.00e-01,
85,-2.00e-01,-1.84e-05,
86,-4.00e-01,-4.00e-01,
87,-4.00e-01,-1.84e-05,
88,-4.00e-01,-1.84e-05,
89,-4.00e-01,-1.84e-05,
90,-4.00e-01,-1.84e-05,
91,-4.00e-01,-4.00e-01,
92,-4.00e-01,-1.84e-05,
93,-2.00e-01,-4.00e-01,
94,-4.00e-01,-1.84e-05,
95,-4.00e-01,-4.00e-01,
96,-2.00e-01,-4.00e-01,
97,-2.00e-01,-1.84e-05,
98,-4.00e-01,-4.00e-01,
99,-8.00e-01,-4.00e-01,
100,-2.00e-01,-4.00e-01,
101,-2.00e-01,-1.84e-05,
102,-4.00e-01,-1.84e-05,
103,-4.00e-01,-4.00e-01,
104,-2.00e-01,-1.84e-05,
105,-4.00e-01,-1.84e-05,
106,-4.00e-01,-1.84e-05,
107,-4.00e-01,-1.84e-05,
108,-4.00e-01,-1.84e-05,
109,-2.00e-01,-1.84e-05,
110,-4.00e-01,-4.00e-01,
111,-4.00e-01,-4.00e-01,
112,-2.00e-01,-1.84e-05,
113,-4.00e-01,-1.84e-05,
114,-4.00e-01,-1.84e-05,
