"Time","Ig:Measured current","Iinductor:Measured current","Iout:Measured current","Vinductor:Measured voltage","Vout:Measured voltage"
0.0017779999999999495,0,0.97576500897104879,9.7544605256656798,-9.7544605256656798,9.7544605256656798
0.0017780000000000001,0.97576500892176554,0.97576500892176554,9.7544605256612442,90.244563709329839,9.7544605256612442
0.0017784000000000001,4.5860805914433289,4.5860805914433289,9.7266265794040692,90.268787340004494,9.7266265794040692
0.0017788000000000001,8.1970744048876156,8.1970744048876156,9.7133177097206858,90.278485215874426,9.7133177097206858
0.0017792000000000001,11.808166503121722,11.808166503121722,9.7144774728500565,90.273714360646821,9.7144774728500565
0.0017796000000000001,15.418779353249908,15.418779353249908,9.7300473567746479,90.254533863872098,9.7300473567746479
0.0017799999999999496,19.02833783515775,19.02833783515775,9.7599667812157467,90.221004880949096,9.7599667812157467
0.0017800000000000001,0,19.028337835613581,9.7599667812204292,-9.7599667812204292,9.7599667812204292
0.0017836000000000002,0,15.462589003478827,10.024577901980877,-10.024577901980877,10.024577901980877
0.0017872000000000001,0,11.826351949488831,10.152386645966063,-10.152386645966063,10.152386645966063
0.0017908000000000002,0,8.1687768992483498,10.146542459715679,-10.146542459715679,10.146542459715679
0.0017944,0,4.5368809926306959,10.011797856582042,-10.011797856582042,10.011797856582042
0.0017979999999999489,0,0.97554828382766345,9.7545084167345966,-9.7545084167345966,9.7545084167345966
0.0017980000000000001,0.97554828377774427,0.97554828377774427,9.7545084167301042,90.24451603498612,9.7545084167301042
0.0017984000000000001,4.5858619805550358,4.5858619805550358,9.726673410341574,90.268740727677866,9.726673410341574
0.0017988000000000001,8.19685395079971,8.19685395079971,9.7133634773159194,90.278439668733284,9.7133634773159194
0.0017992000000000001,11.807944248501938,11.807944248501938,9.7145221740750234,90.273669881676469,9.7145221740750234
0.0017996000000000002,15.418555340881742,15.418555340881742,9.7300909887839868,90.254490455875128,9.7300909887839868
0.001799999999999949,19.028112107927281,19.028112107927281,9.7600093413463931,90.220962546545678,9.7600093413463931
0.0018000000000000002,0,19.028112108388981,9.760009341351136,-9.760009341351136,9.760009341351136
0.0018036000000000003,0,15.462349702189154,10.024610722737814,-10.024610722737814,10.024610722737814
0.0018072000000000001,0,11.826102596442659,10.152409654493413,-10.152409654493413,10.152409654493413
0.0018108000000000002,0,8.1685210224619968,10.146555711678159,-10.146555711678159,10.146555711678159
0.0018144000000000001,0,4.536622079149307,10.011801529121335,-10.011801529121335,10.011801529121335
0.0018179999999999486,0,0.97528973304674693,9.7545028014258097,-9.7545028014258097,9.7545028014258097
0.0018180000000000002,0.97528973299640498,0.97528973299640498,9.7545028014212782,90.244521908845726,9.7545028014212782
0.0018184000000000002,4.5856036849244983,4.5856036849244983,9.7266667858078328,90.268747610507248,9.7266667858078328
0.0018188000000000002,8.1965959505758601,8.1965959505758601,9.7133558486851381,90.278447555364281,9.7133558486851381
0.0018192000000000002,11.807686583731112,11.807686583731112,9.7145135466149046,90.273678766801368,9.7145135466149046
0.0018196000000000002,15.418298051395228,15.418298051395228,9.7300813679006346,90.254500334047975,9.7300813679006346
