"Time","Ig:Measured current","Iout:Measured current","Vinductor:Measured voltage","Vout:Measured voltage"
0.0059842000000001365,5.3778726692428647,5.3778726692428647,94.622127330757138,5.3778726692428647
0.0059844000000001023,7.2515164734296569,7.2515164734296569,92.74848352657034,7.2515164734296569
0.005984600000000069,9.0880594055660868,9.0880594055660868,90.911940594433915,9.0880594055660868
0.0059848000000000349,10.888236257181266,10.888236257181266,89.111763742818738,10.888236257181266
0.0059849999999998307,12.652767324501855,12.652767324501855,87.347232675498148,12.652767324501855
0.0059850000000000007,12.652767325986783,12.652767325986783,87.347232674013213,12.652767325986783
0.0059859999999999159,20.969101765228682,20.969101765228682,79.030898234771314,20.969101765228682
0.0059860000000000859,0,20.969101766573445,-20.969101766573445,20.969101766573445
0.0059872800462714999,0,18.448967634608088,-18.448967634608088,18.448967634608088
0.0059885600925429138,0,16.231617559369987,-16.231617559369987,16.231617559369987
0.0059898401388143278,0,14.28156591428238,-14.28156591428238,14.28156591428238
0.005991120185085741,0,12.566476475163489,-12.566476475163489,12.566476475163489
0.0059924002313571549,0,11.057162420226533,-11.057162420226533,11.057162420226533
0.0059929201850857242,0,10.496929084822513,-10.496929084822513,10.496929084822513
0.0059934401388142934,0,9.9650813237190192,-9.9650813237190192,9.9650813237190192
0.0059939600925428618,0,9.460184314667913,-9.460184314667913,9.460184314667913
0.0059944800462714311,0,8.9808707799893543,-8.9808707799893543,8.9808707799893543
0.0059949999999998303,0,8.5258409867167355,-8.5258409867167355,8.5258409867167355
0.0059950000000000003,0,8.5258409865717937,-8.5258409865717937,8.5258409865717937
0.0059960000000000005,0,7.7144273112993647,-7.7144273112993647,7.7144273112993647
0.0059970000000000006,0,6.9802318733466073,-6.9802318733466073,6.9802318733466073
0.0059979999999999999,0,6.3159978118177964,-6.3159978118177964,6.3159978118177964
0.005999,0,5.7150376701890906,-5.7150376701890906,5.7150376701890906
0.0059999999999998293,0,5.1712333963968948,-5.1712333963968948,5.1712333963968948
0.0060000000000000001,0,5.1712333963085335,-5.1712333963085335,5.1712333963085335
0.0060010000000000003,0,4.6790814194654695,-4.6790814194654695,4.6790814194654695
0.0060020000000000004,0,4.2337651188050387,-4.2337651188050387,4.2337651188050387
0.0060030000000000005,0,3.8308829436209275,-3.8308829436209275,3.8308829436209275
0.0060040000000000007,0,3.4663787077179053,-3.4663787077179053,3.4663787077179053
0.0060040000000001707,3.4663787076589854,3.4663787076589854,96.53362129234101,3.4663787076589854
0.0060042000000001365,5.3778726692427634,5.3778726692427634,94.622127330757237,5.3778726692427634
0.0060044000000001024,7.2515164734295565,7.2515164734295565,92.748483526570439,7.2515164734295565
0.0060046000000000691,9.0880594055659873,9.0880594055659873,90.911940594434014,9.0880594055659873
0.0060048000000000349,10.888236257181166,10.888236257181166,89.111763742818837,10.888236257181166
0.0060049999999998299,12.652767324494182,12.652767324494182,87.347232675505822,12.652767324494182
0.0060050000000000008,12.652767325986687,12.652767325986687,87.347232674013313,12.652767325986687
0.0060059999999999159,20.969101765228601,20.969101765228601,79.030898234771399,20.969101765228601
0.0060060000000000859,0,20.96910176657336,-20.96910176657336,20.96910176657336
0.0060072800462714999,0,18.448967634607939,-18.448967634607939,18.448967634607939
0.0060085600925429139,0,16.231617559369795,-16.231617559369795,16.231617559369795
0.0060098401388143279,0,14.281565914282154,-14.281565914282154,14.281565914282154
0.0060111201850857419,0,12.56647647516324,-12.56647647516324,12.56647647516324
0.006012400231357155,0,11.05716242022627,-11.05716242022627,11.05716242022627
0.0060129201850857242,0,10.496929084822264,-10.496929084822264,10.496929084822264
0.0060134401388142935,0,9.9650813237187812,-9.9650813237187812,9.9650813237187812
0.0060139600925428619,0,9.4601843146676892,-9.4601843146676892,9.4601843146676892
0.0060144800462714311,0,8.980870779989143,-8.980870779989143,8.980870779989143
0.0060149999999998295,0,8.5258409867172738,-8.5258409867172738,8.5258409867172738
0.0060150000000000004,0,8.5258409865715929,-8.5258409865715929,8.5258409865715929
0.0060160000000000005,0,7.7144273112991826,-7.7144273112991826,7.7144273112991826
0.0060170000000000006,0,6.9802318733464421,-6.9802318733464421,6.9802318733464421
0.0060179999999999999,0,6.3159978118176472,-6.3159978118176472,6.3159978118176472
0.006019,0,5.7150376701889574,-5.7150376701889574,5.7150376701889574
0.0060199999999998293,0,5.171233396396774,-5.171233396396774,5.171233396396774
0.0060200000000000002,0,5.1712333963084127,-5.1712333963084127,5.1712333963084127
0.0060210000000000003,0,4.6790814194653603,-4.6790814194653603,4.6790814194653603
0.0060220000000000004,0,4.2337651188049401,-4.2337651188049401,4.2337651188049401
0.0060230000000000006,0,3.8308829436208387,-3.8308829436208387,3.8308829436208387
0.0060240000000000007,0,3.4663787077178254,-3.4663787077178254,3.4663787077178254
0.0060240000000001724,3.4663787076583041,3.4663787076583041,96.533621292341692,3.4663787076583041
0.0060242000000001383,5.3778726692388128,5.3778726692388128,94.622127330761188,5.3778726692388128
0.0060244000000001042,7.2515164734224671,7.2515164734224671,92.74848352657753,7.2515164734224671
0.0060246000000000691,9.0880594055558852,9.0880594055558852,90.911940594444118,9.0880594055558852
0.006024800000000035,10.888236257168172,10.888236257168172,89.111763742831826,10.888236257168172
0.00602499999999983,12.652767324478415,12.652767324478415,87.347232675521582,12.652767324478415
0.0060250000000000008,12.65276732597092,12.65276732597092,87.347232674029073,12.65276732597092
0.0060259999999999151,20.969101765207473,20.969101765207473,79.030898234792531,20.969101765207473
0.0060260000000000868,0,20.969101766565956,-20.969101766565956,20.969101766565956
0.0060272800462715008,0,18.448967634601761,-18.448967634601761,18.448967634601761
0.006028560092542914,0,16.231617559364658,-16.231617559364658,16.231617559364658
0.0060298401388143279,0,14.281565914277895,-14.281565914277895,14.281565914277895
