"Time","Ig:Measured current","<undefined>","Iout:Measured current","Vinductor:Measured voltage","Vout:Measured voltage"
0.0017900000000000001,346.66272213106015,0,208.52640110010259,99.653337277868943,208.52640110010259
0.0017920000000000002,366.59139665275291,0,204.39730129772832,99.633408603347249,204.39730129772832
0.0017940000000000002,386.51608583808826,0,200.34996323805109,99.613483914161918,200.34996323805109
0.0017960000000000001,406.43679048405374,0,196.38276835776921,99.593563209515949,196.38276835776921
0.0017980000000000001,426.35351138747762,0,192.49412940229558,99.573646488612525,192.49412940229558
0.001799999999999949,446.26624934451911,0,188.68249042585447,99.553733750655482,188.68249042585447
0.0018000000000000002,446.2662493450286,0,188.68249042575792,-88.682490425757919,188.68249042575792
0.0018020000000000002,428.02971130261074,0,193.60348527113774,-93.603485271137743,193.60348527113774
0.0018040000000000003,408.85568655474583,0,198.05647269927363,-98.056472699273627,198.05647269927363
0.0018060000000000001,388.83885798465656,0,202.03304937482585,-102.03304937482585,202.03304937482585
0.0018080000000000001,368.0749659016916,0,205.5269010178003,-105.5269010178003,205.5269010178003
0.0018099999999999488,346.66080804188357,0,208.53380240347764,-108.53380240347764,208.53380240347764
0.0018100000000000002,346.66080804132577,0,208.53380240354863,99.653339191958679,208.53380240354863
0.0018120000000000002,366.58948294579818,0,204.4045560455323,99.633410517054202,204.4045560455323
0.0018140000000000003,386.51417251383668,0,200.35707433221233,99.613485827486159,200.35707433221233
0.0018160000000000001,406.43487754242875,0,196.38973864283872,99.593565122457576,196.38973864283872
0.0018180000000000002,426.35159882840264,0,192.50096166648746,99.573648401171596,192.50096166648746
0.0018199999999999484,446.26433716791132,0,188.68918740215815,99.553735662832082,188.68918740215815
0.0018200000000000002,446.26433716842723,0,188.68918740206036,-88.689187402060355,188.68918740206036
0.0018220000000000003,428.02647770663259,0,193.60999858485545,-93.609998584855447,193.60999858485545
0.0018240000000000003,408.85117050786482,0,198.06278020227055,-98.062780202270545,198.06278020227055
0.0018260000000000001,388.83310277383634,0,202.03913017471351,-102.03913017471351,202.03913017471351
0.0018280000000000002,368.0680188569591,0,205.53273553043371,-105.53273553043371,205.53273553043371
0.0018299999999999482,346.6527202609094,0,208.53937240545019,-108.53937240545019,208.53937240545019
0.0018300000000000002,346.65272026034455,0,208.53937240552207,99.653347279739648,208.53937240552207
0.0018320000000000003,366.58139678221102,0,204.41001575406614,99.633418603217791,204.41001575406614
0.0018340000000000001,386.50608796732001,0,200.36242593126534,99.613493912032681,200.36242593126534
0.0018360000000000002,406.42679461265925,0,196.39498427313583,99.593573205387344,196.39498427313583
0.001838,426.34351751505699,0,192.50610342635602,99.573656482484949,192.50610342635602
0.0018399999999999478,446.25625747066192,0,188.69422734836513,99.553743742529335,188.69422734836513
0.0018400000000000001,446.25625747118215,0,188.69422734826651,-88.694227348266509,188.69422734826651
0.0018420000000000001,428.01741673850063,0,193.61476890489118,-93.614768904891179,193.61476890489118
0.0018440000000000002,408.84118357114079,0,198.06726735049392,-98.067267350493921,198.06726735049392
0.001846,388.82224775067834,0,202.04332199787135,-102.04332199787135,202.04332199787135
0.001848,368.05635591803309,0,205.53662128225798,-105.53662128225798,205.53662128225798
0.0018499999999999476,346.640311574039,0,208.54294276125384,-108.54294276125384,208.54294276125384
0.0018500000000000001,346.64031157346943,0,208.54294276132632,99.653359688426534,208.54294276132632
0.0018520000000000001,366.56899057682551,0,204.41351541208158,99.633431009423177,204.41351541208158
