"Time","Ig:Measured current","Iinductor:Measured current","Iout:Measured current","Vinductor:Measured voltage","Vout:Measured voltage"
5.9600000000000005e-05,53.168090676736064,53.168090676736064,13.829228533975922,86.117603375347343,13.829228533975922
5.9999999999998301e-05,60.050570698829205,60.050570698829205,14.000021042829657,85.939928386471507,14.000021042829657
6.0000000000000008e-05,0,60.05057069885855,14.000021042830443,-14.000021042830443,14.000021042830443
6.3600000000000014e-05,0,49.421760782611905,15.443416714087153,-15.443416714087153,15.443416714087153
6.7200000000000007e-05,0,37.914082467101721,16.44369928514875,-16.44369928514875,16.44369928514875
7.0800000000000013e-05,0,25.853267825806,16.989512076819885,-16.989512076819885,16.989512076819885
7.440000000000002e-05,0,13.561916100398889,17.082885905927093,-17.082885905927093,17.082885905927093
7.799999999999779e-05,0,1.359493700758172,16.739239085319131,-16.739239085319131,16.739239085319131
7.8000000000000012e-05,1.3594937007507326,1.3594937007507326,16.73923908531879,83.259401420980453,16.73923908531879
7.8400000000000008e-05,8.0220822594470889,8.0220822594470889,16.691149331667177,83.300828586073379,16.691149331667177
7.8800000000000004e-05,14.686912362743326,14.686912362743326,16.669853854686117,83.315459232951142,16.669853854686117
