"Time","Ig:Measured current","Iout:Measured current","Vinductor:Measured voltage","Vout:Measured voltage"
0.00140600000000004,0,10,-10,10
0.0014078000000000319,0,10,-10,10
0.0014096000000000241,0,10,-10,10
0.001411400000000016,0,10,-10,10
0.0014132000000000081,0,10,-10,10
0.0014149999999999599,0,10,-10,10
0.001415,0,10,-10,10
0.0014159999999999999,0,10,-10,10
0.0014170000000000001,0,10,-10,10
0.001418,0,10,-10,10
0.0014190000000000001,0,10,-10,10
0.0014199999999999597,0,10,-10,10
0.00142,0,10,-10,10
0.001421,0,10,-10,10
0.0014220000000000001,0,10,-10,10
0.001423,0,10,-10,10
0.00142399999999998,0,10,-10,10
0.0014240000000000203,10,10,90,10
0.0014242000000000163,10,10,90,10
0.0014244000000000123,10,10,90,10
0.0014246000000000081,10,10,90,10
0.0014248000000000041,10,10,90,10
0.0014249999999999595,10,10,90,10
0.0014250000000000001,10,10,90,10
0.001426,10,10,90,10
0.0014260000000000407,0,10,-10,10
0.0014278000000000326,0,10,-10,10
0.0014296000000000246,0,10,-10,10
0.0014314000000000163,0,10,-10,10
0.0014332000000000082,0,10,-10,10
0.0014349999999999593,0,10,-10,10
0.0014350000000000001,0,10,-10,10
0.001436,0,10,-10,10
0.0014370000000000001,0,10,-10,10
0.001438,0,10,-10,10
0.0014390000000000002,0,10,-10,10
0.0014399999999999591,0,10,-10,10
0.0014400000000000001,0,10,-10,10
0.001441,0,10,-10,10
0.0014420000000000001,0,10,-10,10
0.0014430000000000001,0,10,-10,10
0.0014439999999999796,0,10,-10,10
0.0014440000000000208,10,10,90,10
0.0014442000000000166,10,10,90,10
0.0014444000000000126,10,10,90,10
0.0014446000000000083,10,10,90,10
0.0014448000000000043,10,10,90,10
0.0014449999999999591,10,10,90,10
0.0014450000000000001,10,10,90,10
0.001446,10,10,90,10
0.0014460000000000412,0,10,-10,10
0.0014478000000000329,0,10,-10,10
0.0014496000000000248,0,10,-10,10
0.0014514000000000165,0,10,-10,10
0.0014532000000000084,0,10,-10,10
0.0014549999999999587,0,10,-10,10
0.0014550000000000001,0,10,-10,10
0.001456,0,10,-10,10
0.0014570000000000002,0,10,-10,10
0.0014580000000000001,0,10,-10,10
0.0014590000000000002,0,10,-10,10
0.0014599999999999587,0,10,-10,10
0.0014600000000000001,0,10,-10,10
0.0014610000000000001,0,10,-10,10
0.0014620000000000002,0,10,-10,10
0.0014630000000000001,0,10,-10,10
0.0014639999999999794,0,10,-10,10
0.0014640000000000211,10,10,90,10
0.0014642000000000168,10,10,90,10
0.0014644000000000126,10,10,90,10
0.0014646000000000086,10,10,90,10
0.0014648000000000044,10,10,90,10
0.0014649999999999585,10,10,90,10
0.0014650000000000002,10,10,90,10
0.0014660000000000001,10,10,90,10
0.0014660000000000417,0,10,-10,10
0.0014678000000000334,0,10,-10,10
0.0014696000000000251,0,10,-10,10
0.0014714000000000168,0,10,-10,10
0.0014732000000000085,0,10,-10,10
0.0014749999999999583,0,10,-10,10
0.0014750000000000002,0,10,-10,10
0.0014760000000000001,0,10,-10,10
0.0014770000000000002,0,10,-10,10
0.0014780000000000001,0,10,-10,10
0.0014790000000000003,0,10,-10,10
0.0014799999999999581,0,10,-10,10
0.0014800000000000002,0,10,-10,10
0.0014810000000000001,0,10,-10,10
0.0014820000000000002,0,10,-10,10
0.0014830000000000002,0,10,-10,10
0.0014839999999999793,0,10,-10,10
0.0014840000000000213,10,10,90,10
0.0014842000000000171,10,10,90,10
0.0014844000000000129,10,10,90,10
0.0014846000000000087,10,10,90,10
0.0014848000000000044,10,10,90,10
0.0014849999999999579,10,10,90,10
0.0014850000000000002,10,10,90,10
0.0014860000000000001,10,10,90,10
0.0014860000000000422,0,10,-10,10
0.0014878000000000337,0,10,-10,10
0.0014896000000000254,0,10,-10,10
0.0014914000000000168,0,10,-10,10
0.0014932000000000085,0,10,-10,10
0.0014949999999999575,0,10,-10,10
0.001495,0,10,-10,10
0.0014959999999999999,0,10,-10,10
0.0014970000000000001,0,10,-10,10
0.001498,0,10,-10,10
0.0014990000000000001,0,10,-10,10
0.0014999999999999573,0,10,-10,10
0.0015,0,10,-10,10
0.0015009999999999999,0,10,-10,10
0.0015020000000000001,0,10,-10,10
0.001503,0,10,-10,10
0.0015039999999999787,0,10,-10,10
0.0015040000000000216,10,10,90,10
0.0015042000000000174,10,10,90,10
0.0015044000000000129,10,10,90,10
0.0015046000000000087,10,10,90,10
0.0015048000000000043,10,10,90,10
0.0015049999999999573,10,10,90,10
0.001505,10,10,90,10
0.001506,10,10,90,10
0.0015060000000000429,0,10,-10,10
0.0015078000000000344,0,10,-10,10
0.0015096000000000259,0,10,-10,10
0.0015114000000000171,0,10,-10,10
0.0015132000000000086,0,10,-10,10
0.0015149999999999569,0,10,-10,10
0.0015150000000000001,0,10,-10,10
0.001516,0,10,-10,10
0.0015170000000000001,0,10,-10,10
0.001518,0,10,-10,10
0.0015190000000000002,0,10,-10,10
0.0015199999999999569,0,10,-10,10
0.0015200000000000001,0,10,-10,10
0.001521,0,10,-10,10
0.0015220000000000001,0,10,-10,10
0.001523,0,10,-10,10
0.0015239999999999785,0,10,-10,10
0.0015240000000000219,10,10,90,10
0.0015242000000000174,10,10,90,10
0.0015244000000000132,10,10,90,10
0.0015246000000000088,10,10,90,10
0.0015248000000000045,10,10,90,10
0.0015249999999999567,10,10,90,10
0.0015250000000000001,10,10,90,10
0.001526,10,10,90,10
0.0015260000000000434,0,10,-10,10
0.0015278000000000346,0,10,-10,10
0.0015296000000000261,0,10,-10,10
0.0015314000000000174,0,10,-10,10
0.0015332000000000089,0,10,-10,10
0.0015349999999999565,0,10,-10,10
0.0015350000000000001,0,10,-10,10
0.001536,0,10,-10,10
0.0015370000000000002,0,10,-10,10
0.0015380000000000001,0,10,-10,10
0.0015390000000000002,0,10,-10,10
0.0015399999999999563,0,10,-10,10
0.0015400000000000001,0,10,-10,10
0.0015410000000000001,0,10,-10,10
0.0015420000000000002,0,10,-10,10
0.0015430000000000001,0,10,-10,10
0.0015439999999999783,0,10,-10,10
0.0015440000000000221,10,10,90,10
0.0015442000000000177,10,10,90,10
0.0015444000000000133,10,10,90,10
0.001544600000000009,10,10,90,10
0.0015448000000000046,10,10,90,10
0.0015449999999999561,10,10,90,10
0.0015450000000000001,10,10,90,10
0.0015460000000000001,10,10,90,10
0.0015460000000000439,0,10,-10,10
0.0015478000000000351,0,10,-10,10
0.0015496000000000264,0,10,-10,10
0.0015514000000000177,0,10,-10,10
0.0015532000000000089,0,10,-10,10
0.0015549999999999559,0,10,-10,10
0.0015550000000000002,0,10,-10,10
0.0015560000000000001,0,10,-10,10
0.0015570000000000002,0,10,-10,10
0.0015580000000000001,0,10,-10,10
0.0015590000000000003,0,10,-10,10
0.001559999999999956,0,10,-10,10
0.0015600000000000002,0,10,-10,10
0.0015610000000000001,0,10,-10,10
0.0015620000000000002,0,10,-10,10
0.0015630000000000002,0,10,-10,10
0.0015639999999999782,0,10,-10,10
0.0015640000000000224,10,10,90,10
0.001564200000000018,10,10,90,10
0.0015644000000000135,10,10,90,10
0.0015646000000000091,10,10,90,10
0.0015648000000000046,10,10,90,10
0.0015649999999999557,10,10,90,10
0.0015650000000000002,10,10,90,10
0.0015660000000000001,10,10,90,10
0.0015660000000000448,0,10,-10,10
0.0015678000000000358,0,10,-10,10
0.0015696000000000269,0,10,-10,10
0.0015714000000000181,0,10,-10,10
0.0015732000000000092,0,10,-10,10
0.0015749999999999556,0,10,-10,10
0.0015750000000000002,0,10,-10,10
0.0015760000000000001,0,10,-10,10
0.0015770000000000001,0,10,-10,10
0.0015780000000000002,0,10,-10,10
0.0015790000000000001,0,10,-10,10
0.0015799999999999551,0,10,-10,10
0.00158,0,10,-10,10
0.0015809999999999999,0,10,-10,10
0.0015820000000000001,0,10,-10,10
0.001583,0,10,-10,10
0.0015839999999999776,0,10,-10,10
0.0015840000000000227,10,10,90,10
0.0015842000000000182,10,10,90,10
0.0015844000000000136,10,10,90,10
0.0015846000000000091,10,10,90,10
0.0015848000000000045,10,10,90,10
0.0015849999999999549,10,10,90,10
0.001585,10,10,90,10
0.001586,10,10,90,10
0.0015860000000000451,0,10,-10,10
0.0015878000000000361,0,10,-10,10
0.0015896000000000271,0,10,-10,10
0.001591400000000018,0,10,-10,10
0.001593200000000009,0,10,-10,10
0.0015949999999999547,0,10,-10,10
0.0015950000000000001,0,10,-10,10
0.001596,0,10,-10,10
0.0015970000000000001,0,10,-10,10
0.001598,0,10,-10,10
0.0015990000000000002,0,10,-10,10
0.0015999999999999545,0,10,-10,10
0.0016000000000000001,0,10,-10,10
0.001601,0,10,-10,10
0.0016020000000000001,0,10,-10,10
0.001603,0,10,-10,10
0.0016039999999999774,0,10,-10,10
0.0016040000000000229,10,10,90,10
0.0016042000000000183,10,10,90,10
0.0016044000000000138,10,10,90,10
0.0016046000000000092,10,10,90,10
0.0016048000000000047,10,10,90,10
0.0016049999999999546,10,10,90,10
0.0016050000000000001,10,10,90,10
0.001606,10,10,90,10
0.0016060000000000455,0,10,-10,10
0.0016078000000000364,0,10,-10,10
0.0016096000000000274,0,10,-10,10
0.0016114000000000182,0,10,-10,10
0.0016132000000000093,0,10,-10,10
0.0016149999999999541,0,10,-10,10
0.0016150000000000001,0,10,-10,10
0.001616,0,10,-10,10
0.0016170000000000002,0,10,-10,10
0.0016180000000000001,0,10,-10,10
0.0016190000000000002,0,10,-10,10
0.0016199999999999542,0,10,-10,10
0.0016200000000000001,0,10,-10,10
0.001621,0,10,-10,10
0.0016220000000000002,0,10,-10,10
0.0016230000000000001,0,10,-10,10
0.0016239999999999772,0,10,-10,10
0.0016240000000000232,10,10,90,10
0.0016242000000000186,10,10,90,10
0.0016244000000000139,10,10,90,10
0.0016246000000000095,10,10,90,10
0.0016248000000000048,10,10,90,10
0.001624999999999954,10,10,90,10
0.0016250000000000001,10,10,90,10
0.0016260000000000001,10,10,90,10
0.0016260000000000465,0,10,-10,10
0.0016278000000000373,0,10,-10,10
0.0016296000000000279,0,10,-10,10
0.0016314000000000187,0,10,-10,10
0.0016332000000000093,0,10,-10,10
0.0016349999999999538,0,10,-10,10
0.0016350000000000002,0,10,-10,10
0.0016360000000000001,0,10,-10,10
0.0016370000000000002,0,10,-10,10
0.0016380000000000001,0,10,-10,10
0.0016390000000000003,0,10,-10,10
0.0016399999999999536,0,10,-10,10
0.0016400000000000002,0,10,-10,10
0.0016410000000000001,0,10,-10,10
0.0016420000000000002,0,10,-10,10
0.0016430000000000001,0,10,-10,10
0.0016439999999999769,0,10,-10,10
0.0016440000000000237,10,10,90,10
0.001644200000000019,10,10,90,10
0.0016444000000000144,10,10,90,10
0.0016446000000000095,10,10,90,10
0.0016448000000000049,10,10,90,10
0.0016449999999999534,10,10,90,10
0.0016450000000000002,10,10,90,10
0.0016460000000000001,10,10,90,10
0.0016460000000000469,0,10,-10,10
0.0016478000000000376,0,10,-10,10
0.0016496000000000282,0,10,-10,10
0.001651400000000019,0,10,-10,10
0.0016532000000000096,0,10,-10,10
0.0016549999999999532,0,10,-10,10
0.0016550000000000002,0,10,-10,10
0.0016560000000000001,0,10,-10,10
0.0016570000000000003,0,10,-10,10
0.0016580000000000002,0,10,-10,10
0.0016590000000000003,0,10,-10,10
0.001659999999999953,0,10,-10,10
0.0016600000000000002,0,10,-10,10
0.0016610000000000001,0,10,-10,10
0.0016620000000000001,0,10,-10,10
0.0016630000000000002,0,10,-10,10
0.0016639999999999765,0,10,-10,10
0.0016640000000000238,10,10,90,10
0.0016642000000000191,10,10,90,10
0.0016644000000000142,10,10,90,10
0.0016646000000000096,10,10,90,10
0.0016648000000000047,10,10,90,10
0.0016649999999999528,10,10,90,10
0.001665,10,10,90,10
0.0016659999999999999,10,10,90,10
0.0016660000000000472,0,10,-10,10
0.0016678000000000378,0,10,-10,10
0.0016696000000000284,0,10,-10,10
0.0016714000000000188,0,10,-10,10
0.0016732000000000094,0,10,-10,10
0.0016749999999999524,0,10,-10,10
0.0016750000000000001,0,10,-10,10
0.001676,0,10,-10,10
0.0016770000000000001,0,10,-10,10
0.001678,0,10,-10,10
0.0016790000000000002,0,10,-10,10
0.0016799999999999524,0,10,-10,10
0.0016800000000000001,0,10,-10,10
0.001681,0,10,-10,10
0.0016820000000000001,0,10,-10,10
0.001683,0,10,-10,10
0.0016839999999999763,0,10,-10,10
0.001684000000000024,10,10,90,10
0.0016842000000000191,10,10,90,10
0.0016844000000000145,10,10,90,10
0.0016846000000000096,10,10,90,10
0.001684800000000005,10,10,90,10
0.0016849999999999522,10,10,90,10
0.0016850000000000001,10,10,90,10
0.001686,10,10,90,10
0.0016860000000000481,0,10,-10,10
0.0016878000000000385,0,10,-10,10
0.0016896000000000289,0,10,-10,10
0.0016914000000000193,0,10,-10,10
0.0016932000000000097,0,10,-10,10
0.001694999999999952,0,10,-10,10
0.0016950000000000001,0,10,-10,10
0.001696,0,10,-10,10
0.0016970000000000002,0,10,-10,10
0.0016980000000000001,0,10,-10,10
0.0016990000000000002,0,10,-10,10
0.0016999999999999518,0,10,-10,10
0.0017000000000000001,0,10,-10,10
0.001701,0,10,-10,10
0.0017020000000000002,0,10,-10,10
0.0017030000000000001,0,10,-10,10
0.0017039999999999759,0,10,-10,10
0.0017040000000000245,10,10,90,10
0.0017042000000000196,10,10,90,10
0.0017044000000000148,10,10,90,10
0.0017046000000000099,10,10,90,10
0.001704800000000005,10,10,90,10
0.0017049999999999518,10,10,90,10
0.0017050000000000001,10,10,90,10
0.0017060000000000001,10,10,90,10
0.0017060000000000486,0,10,-10,10
0.001707800000000039,0,10,-10,10
0.0017096000000000292,0,10,-10,10
0.0017114000000000196,0,10,-10,10
0.0017132000000000098,0,10,-10,10
0.0017149999999999514,0,10,-10,10
0.0017150000000000002,0,10,-10,10
0.0017160000000000001,0,10,-10,10
0.0017170000000000002,0,10,-10,10
0.0017180000000000001,0,10,-10,10
0.0017190000000000003,0,10,-10,10
0.0017199999999999514,0,10,-10,10
0.0017200000000000002,0,10,-10,10
0.0017210000000000001,0,10,-10,10
0.0017220000000000002,0,10,-10,10
0.0017230000000000001,0,10,-10,10
0.0017239999999999758,0,10,-10,10
0.0017240000000000248,10,10,90,10
0.0017242000000000199,10,10,90,10
0.001724400000000015,10,10,90,10
0.0017246000000000099,10,10,90,10
0.0017248000000000051,10,10,90,10
0.0017249999999999512,10,10,90,10
0.0017250000000000002,10,10,90,10
0.0017260000000000001,10,10,90,10
0.0017260000000000491,0,10,-10,10
0.0017278000000000393,0,10,-10,10
0.0017296000000000295,0,10,-10,10
0.0017314000000000199,0,10,-10,10
0.00173320000000001,0,10,-10,10
0.001734999999999951,0,10,-10,10
0.0017350000000000002,0,10,-10,10
0.0017360000000000001,0,10,-10,10
0.0017370000000000003,0,10,-10,10
0.0017380000000000002,0,10,-10,10
0.0017390000000000003,0,10,-10,10
0.0017399999999999508,0,10,-10,10
0.0017400000000000002,0,10,-10,10
0.0017410000000000001,0,10,-10,10
0.0017420000000000003,0,10,-10,10
0.0017430000000000002,0,10,-10,10
0.0017439999999999756,0,10,-10,10
0.001744000000000025,10,10,90,10
0.0017442000000000202,10,10,90,10
0.0017444000000000151,10,10,90,10
0.0017446000000000102,10,10,90,10
0.0017448000000000051,10,10,90,10
0.0017449999999999506,10,10,90,10
0.0017450000000000002,10,10,90,10
0.0017460000000000002,10,10,90,10
0.0017460000000000496,0,10,-10,10
0.0017478000000000398,0,10,-10,10
0.0017496000000000297,0,10,-10,10
0.0017514000000000199,0,10,-10,10
0.0017532000000000099,0,10,-10,10
0.0017549999999999502,0,10,-10,10
0.001755,0,10,-10,10
0.001756,0,10,-10,10
0.0017570000000000001,0,10,-10,10
0.001758,0,10,-10,10
0.0017590000000000001,0,10,-10,10
0.00175999999999995,0,10,-10,10
0.0017600000000000001,0,10,-10,10
0.001761,0,10,-10,10
0.0017620000000000001,0,10,-10,10
0.001763,0,10,-10,10
0.001763999999999975,0,10,-10,10
0.0017640000000000253,10,10,90,10
0.0017642000000000202,10,10,90,10
0.0017644000000000151,10,10,90,10
0.0017646000000000103,10,10,90,10
0.0017648000000000052,10,10,90,10
0.00176499999999995,10,10,90,10
0.0017650000000000001,10,10,90,10
0.001766,10,10,90,10
0.0017660000000000503,0,10,-10,10
0.0017678000000000403,0,10,-10,10
0.0017696000000000302,0,10,-10,10
0.0017714000000000202,0,10,-10,10
0.0017732000000000101,0,10,-10,10
0.0017749999999999496,0,10,-10,10
0.0017750000000000001,0,10,-10,10
0.001776,0,10,-10,10
0.0017770000000000002,0,10,-10,10
0.0017780000000000001,0,10,-10,10
0.0017790000000000002,0,10,-10,10
0.0017799999999999496,0,10,-10,10
0.0017800000000000001,0,10,-10,10
0.001781,0,10,-10,10
0.0017820000000000002,0,10,-10,10
0.0017830000000000001,0,10,-10,10
0.0017839999999999748,0,10,-10,10
0.0017840000000000256,10,10,90,10
0.0017842000000000205,10,10,90,10
0.0017844000000000154,10,10,90,10
0.0017846000000000103,10,10,90,10
0.0017848000000000052,10,10,90,10
0.0017849999999999494,10,10,90,10
0.0017850000000000001,10,10,90,10
0.001786,10,10,90,10
0.0017860000000000508,0,10,-10,10
0.0017878000000000407,0,10,-10,10
0.0017896000000000305,0,10,-10,10
0.0017914000000000204,0,10,-10,10
0.0017932000000000102,0,10,-10,10
0.0017949999999999492,0,10,-10,10
0.0017950000000000002,0,10,-10,10
0.0017960000000000001,0,10,-10,10
0.0017970000000000002,0,10,-10,10
0.0017980000000000001,0,10,-10,10
0.0017990000000000003,0,10,-10,10
0.001799999999999949,0,10,-10,10
0.0018000000000000002,0,10,-10,10
0.0018010000000000001,0,10,-10,10
0.0018020000000000002,0,10,-10,10
0.0018030000000000001,0,10,-10,10
0.0018039999999999747,0,10,-10,10
0.0018040000000000259,10,10,90,10
0.0018042000000000208,10,10,90,10
0.0018044000000000157,10,10,90,10
0.0018046000000000104,10,10,90,10
0.0018048000000000053,10,10,90,10
0.0018049999999999488,10,10,90,10
0.0018050000000000002,10,10,90,10
0.0018060000000000001,10,10,90,10
0.0018060000000000513,0,10,-10,10
0.001807800000000041,0,10,-10,10
0.0018096000000000308,0,10,-10,10
0.0018114000000000207,0,10,-10,10
0.0018132000000000105,0,10,-10,10
0.0018149999999999486,0,10,-10,10
0.0018150000000000002,0,10,-10,10
0.0018160000000000001,0,10,-10,10
0.0018170000000000003,0,10,-10,10
0.0018180000000000002,0,10,-10,10
0.0018190000000000003,0,10,-10,10
0.0018199999999999484,0,10,-10,10
0.0018200000000000002,0,10,-10,10
0.0018210000000000001,0,10,-10,10
0.0018220000000000003,0,10,-10,10
0.0018230000000000002,0,10,-10,10
0.0018239999999999743,0,10,-10,10
0.0018240000000000263,10,10,90,10
0.001824200000000021,10,10,90,10
0.0018244000000000159,10,10,90,10
0.0018246000000000106,10,10,90,10
0.0018248000000000055,10,10,90,10
0.0018249999999999484,10,10,90,10
0.0018250000000000002,10,10,90,10
0.0018260000000000001,10,10,90,10
0.0018260000000000522,0,10,-10,10
0.0018278000000000417,0,10,-10,10
0.0018296000000000312,0,10,-10,10
0.001831400000000021,0,10,-10,10
0.0018332000000000105,0,10,-10,10
0.0018349999999999478,0,10,-10,10
0.001835,0,10,-10,10
0.001836,0,10,-10,10
0.0018370000000000001,0,10,-10,10
0.001838,0,10,-10,10
0.0018390000000000001,0,10,-10,10
0.0018399999999999478,0,10,-10,10
0.0018400000000000001,0,10,-10,10
0.001841,0,10,-10,10
0.0018420000000000001,0,10,-10,10
0.001843,0,10,-10,10
0.0018439999999999739,0,10,-10,10
0.0018440000000000264,10,10,90,10
0.0018442000000000211,10,10,90,10
0.0018444000000000158,10,10,90,10
0.0018446000000000107,10,10,90,10
0.0018448000000000054,10,10,90,10
0.0018449999999999476,10,10,90,10
0.0018450000000000001,10,10,90,10
0.001846,10,10,90,10
0.0018460000000000525,0,10,-10,10
0.001847800000000042,0,10,-10,10
0.0018496000000000315,0,10,-10,10
0.001851400000000021,0,10,-10,10
0.0018532000000000106,0,10,-10,10
0.0018549999999999474,0,10,-10,10
0.0018550000000000001,0,10,-10,10
0.001856,0,10,-10,10
0.0018570000000000001,0,10,-10,10
0.0018580000000000001,0,10,-10,10
0.0018590000000000002,0,10,-10,10
0.0018599999999999472,0,10,-10,10
0.0018600000000000001,0,10,-10,10
0.001861,0,10,-10,10
0.0018620000000000002,0,10,-10,10
0.0018630000000000001,0,10,-10,10
0.0018639999999999738,0,10,-10,10
0.0018640000000000267,10,10,90,10
0.0018642000000000214,10,10,90,10
0.001864400000000016,10,10,90,10
0.0018646000000000107,10,10,90,10
0.0018648000000000054,10,10,90,10
0.0018649999999999472,10,10,90,10
0.0018650000000000001,10,10,90,10
0.001866,10,10,90,10
0.0018660000000000529,0,10,-10,10
0.0018678000000000425,0,10,-10,10
0.0018696000000000318,0,10,-10,10
0.0018714000000000213,0,10,-10,10
0.0018732000000000106,0,10,-10,10
0.0018749999999999468,0,10,-10,10
0.0018750000000000001,0,10,-10,10
0.0018760000000000001,0,10,-10,10
0.0018770000000000002,0,10,-10,10
0.0018780000000000001,0,10,-10,10
0.0018790000000000002,0,10,-10,10
0.0018799999999999468,0,10,-10,10
0.0018800000000000002,0,10,-10,10
0.0018810000000000001,0,10,-10,10
0.0018820000000000002,0,10,-10,10
0.0018830000000000001,0,10,-10,10
0.0018839999999999736,0,10,-10,10
0.0018840000000000269,10,10,90,10
0.0018842000000000216,10,10,90,10
0.0018844000000000163,10,10,90,10
0.0018846000000000108,10,10,90,10
0.0018848000000000055,10,10,90,10
0.0018849999999999466,10,10,90,10
0.0018850000000000002,10,10,90,10
0.0018860000000000001,10,10,90,10
0.0018860000000000539,0,10,-10,10
0.0018878000000000432,0,10,-10,10
0.0018896000000000325,0,10,-10,10
0.0018914000000000216,0,10,-10,10
0.0018932000000000109,0,10,-10,10
0.0018949999999999464,0,10,-10,10
0.0018950000000000002,0,10,-10,10
0.0018960000000000001,0,10,-10,10
0.0018970000000000002,0,10,-10,10
0.0018980000000000002,0,10,-10,10
0.0018990000000000003,0,10,-10,10
0.0018999999999999462,0,10,-10,10
0.0019000000000000002,0,10,-10,10
0.0019010000000000001,0,10,-10,10
0.0019020000000000003,0,10,-10,10
0.0019030000000000002,0,10,-10,10
0.0019039999999999732,0,10,-10,10
0.0019040000000000274,10,10,90,10
0.0019042000000000219,10,10,90,10
0.0019044000000000166,10,10,90,10
0.0019046000000000111,10,10,90,10
0.0019048000000000058,10,10,90,10
0.001904999999999946,10,10,90,10
0.0019050000000000002,10,10,90,10
0.0019060000000000001,10,10,90,10
0.0019060000000000544,0,10,-10,10
0.0019078000000000434,0,10,-10,10
0.0019096000000000328,0,10,-10,10
0.0019114000000000218,0,10,-10,10
0.0019132000000000112,0,10,-10,10
0.0019149999999999458,0,10,-10,10
0.0019150000000000003,0,10,-10,10
0.0019160000000000002,0,10,-10,10
0.0019170000000000003,0,10,-10,10
0.0019180000000000002,0,10,-10,10
0.0019190000000000003,0,10,-10,10
0.0019199999999999456,0,10,-10,10
0.0019200000000000003,0,10,-10,10
0.0019210000000000002,0,10,-10,10
0.0019220000000000001,0,10,-10,10
0.0019230000000000002,0,10,-10,10
0.0019239999999999728,0,10,-10,10
0.0019240000000000275,10,10,90,10
0.0019242000000000219,10,10,90,10
0.0019244000000000164,10,10,90,10
0.0019246000000000111,10,10,90,10
0.0019248000000000056,10,10,90,10
0.0019249999999999454,10,10,90,10
0.0019250000000000001,10,10,90,10
0.001926,10,10,90,10
0.0019260000000000546,0,10,-10,10
0.0019278000000000437,0,10,-10,10
0.0019296000000000328,0,10,-10,10
0.0019314000000000219,0,10,-10,10
0.001933200000000011,0,10,-10,10
0.001934999999999945,0,10,-10,10
0.0019350000000000001,0,10,-10,10
0.001936,0,10,-10,10
0.0019370000000000001,0,10,-10,10
0.0019380000000000001,0,10,-10,10
0.0019390000000000002,0,10,-10,10
0.001939999999999945,0,10,-10,10
0.0019400000000000001,0,10,-10,10
0.001941,0,10,-10,10
0.0019420000000000001,0,10,-10,10
0.0019430000000000001,0,10,-10,10
0.0019439999999999727,0,10,-10,10
0.0019440000000000277,10,10,90,10
0.0019442000000000222,10,10,90,10
0.0019444000000000167,10,10,90,10
0.0019446000000000112,10,10,90,10
0.0019448000000000056,10,10,90,10
0.0019449999999999448,10,10,90,10
0.0019450000000000001,10,10,90,10
0.001946,10,10,90,10
0.0019460000000000555,0,10,-10,10
0.0019478000000000444,0,10,-10,10
0.0019496000000000333,0,10,-10,10
0.0019514000000000224,0,10,-10,10
0.0019532000000000113,0,10,-10,10
0.0019549999999999446,0,10,-10,10
0.0019550000000000001,0,10,-10,10
0.0019560000000000003,0,10,-10,10
0.0019570000000000004,0,10,-10,10
0.0019580000000000001,0,10,-10,10
0.0019590000000000002,0,10,-10,10
0.0019599999999999449,0,10,-10,10
0.0019600000000000004,0,10,-10,10
0.0019610000000000005,0,10,-10,10
0.0019620000000000002,0,10,-10,10
0.0019630000000000003,0,10,-10,10
0.001964,0,10,-10,10
0.0019640000000000555,10,10,90,10
0.0019642000000000444,10,10,90,10
0.0019644000000000332,10,10,90,10
0.0019646000000000225,10,10,90,10
0.0019648000000000113,10,10,90,10
0.0019649999999999442,10,10,90,10
0.0019650000000000002,10,10,90,10
0.0019659999999999725,10,10,90,10
0.0019660000000000281,0,10,-10,10
0.0019678000000000226,0,10,-10,10
0.0019696000000000171,0,10,-10,10
0.0019714000000000112,0,10,-10,10
0.0019732000000000057,0,10,-10,10
0.0019749999999999442,0,10,-10,10
0.0019750000000000002,0,10,-10,10
0.0019760000000000003,0,10,-10,10
0.001977,0,10,-10,10
0.0019780000000000002,0,10,-10,10
0.0019789999999999999,0,10,-10,10
0.0019799999999999436,0,10,-10,10
0.00198,0,10,-10,10
0.0019810000000000001,0,10,-10,10
0.0019820000000000003,0,10,-10,10
0.001983,0,10,-10,10
0.0019840000000000001,0,10,-10,10
0.0019840000000000565,10,10,90,10
0.0019842000000000453,10,10,90,10
0.0019844000000000341,10,10,90,10
0.0019846000000000225,10,10,90,10
0.0019848000000000114,10,10,90,10
0.0019849999999999438,10,10,90,10
0.0019850000000000002,10,10,90,10
0.0019859999999999722,10,10,90,10
0.0019860000000000285,0,10,-10,10
0.0019878000000000231,0,10,-10,10
0.0019896000000000171,0,10,-10,10
0.0019914000000000117,0,10,-10,10
0.0019932000000000057,0,10,-10,10
0.0019949999999999434,0,10,-10,10
0.0019950000000000002,0,10,-10,10
0.0019960000000000004,0,10,-10,10
0.0019970000000000001,0,10,-10,10
0.0019980000000000002,0,10,-10,10
0.0019989999999999999,0,10,-10,10
0.0019999999999999432,0,10,-10,10
0.002,0,10,-10,10
0.0020010000000000002,0,10,-10,10
0.0020020000000000003,0,10,-10,10
0.002003,0,10,-10,10
0.0020040000000000001,0,10,-10,10
0.0020040000000000574,10,10,90,10
0.0020042000000000458,10,10,90,10
0.0020044000000000346,10,10,90,10
0.002004600000000023,10,10,90,10
0.0020048000000000119,10,10,90,10
0.0020049999999999435,10,10,90,10
0.0020050000000000003,10,10,90,10
0.0020059999999999718,10,10,90,10
0.002006000000000029,0,10,-10,10
0.0020078000000000231,0,10,-10,10
0.0020096000000000176,0,10,-10,10
0.0020114000000000117,0,10,-10,10
0.0020132000000000062,0,10,-10,10
0.0020149999999999431,0,10,-10,10
0.0020150000000000003,0,10,-10,10
0.0020160000000000004,0,10,-10,10
0.0020170000000000001,0,10,-10,10
0.0020180000000000003,0,10,-10,10
0.002019,0,10,-10,10
0.0020199999999999428,0,10,-10,10
0.0020200000000000001,0,10,-10,10
0.0020210000000000002,0,10,-10,10
0.0020220000000000004,0,10,-10,10
0.0020230000000000001,0,10,-10,10
0.0020240000000000002,0,10,-10,10
