,t,Vinj_9V,Vdd_9V
16717,3.1320000000000003e-06,0.0067199999999999985,1.3279999999999998
16718,3.136e-06,0.006559999999999998,1.3279999999999998
16719,3.136e-06,0.006559999999999998,1.3199999999999998
16720,3.14e-06,0.0067199999999999985,1.32
16721,3.142e-06,0.0069999999999999975,1.3199999999999998
16722,3.142e-06,0.007239999999999998,1.3199999999999998
16723,3.146e-06,0.007319999999999998,1.328
16724,3.148e-06,0.0073199999999999975,1.3279999999999998
16725,3.148e-06,0.007399999999999999,1.3359999999999999
16726,3.152e-06,0.007159999999999998,1.3359999999999999
16727,3.154e-06,0.006879999999999999,1.3359999999999999
16728,3.154e-06,0.007039999999999999,1.3359999999999999
16729,3.158e-06,0.007039999999999999,1.336
16730,3.1600000000000002e-06,0.006879999999999999,1.3439999999999999
16731,3.1600000000000002e-06,0.006599999999999997,1.3519999999999999
16732,3.164e-06,0.006119999999999999,1.3679999999999999
16733,3.164e-06,0.005839999999999998,1.384
16734,3.1660000000000003e-06,0.005599999999999998,1.408
16735,3.17e-06,0.005159999999999998,1.424
16736,3.17e-06,0.005199999999999998,1.44
16737,3.174e-06,0.005399999999999998,1.456
16738,3.176e-06,0.005159999999999998,1.456
16739,3.176e-06,0.004959999999999998,1.464
16740,3.18e-06,0.005119999999999998,1.464
16741,3.182e-06,0.005039999999999998,1.464
16742,3.182e-06,0.004839999999999998,1.464
16743,3.186e-06,0.004919999999999998,1.464
16744,3.1880000000000002e-06,0.005079999999999998,1.464
16745,3.1880000000000002e-06,0.0053599999999999984,1.464
16746,3.192e-06,0.005559999999999997,1.464
16747,3.1940000000000003e-06,0.005559999999999998,1.464
16748,3.1940000000000003e-06,0.006199999999999998,1.464
16749,3.198e-06,0.006839999999999997,1.456
16750,3.198e-06,0.0066799999999999984,1.448
16751,3.2000000000000003e-06,0.006559999999999998,1.44
16752,3.204e-06,0.006919999999999998,1.44
16753,3.204e-06,0.0069999999999999975,1.44
16754,3.208e-06,0.006839999999999999,1.44
16755,3.21e-06,0.006919999999999998,1.44
16756,3.21e-06,0.007079999999999999,1.44
16757,3.214e-06,0.007159999999999998,1.44
16758,3.216e-06,0.006799999999999999,1.44
16759,3.216e-06,0.006359999999999998,1.448
16760,3.22e-06,0.006079999999999998,1.456
16761,3.2220000000000002e-06,0.005919999999999998,1.464
16762,3.2220000000000002e-06,0.005519999999999999,1.472
16763,3.226e-06,0.005239999999999998,1.48
16764,3.2280000000000003e-06,0.005239999999999998,1.488
16765,3.2280000000000003e-06,0.005319999999999998,1.496
16766,3.232e-06,0.004959999999999997,1.496
16767,3.232e-06,0.004839999999999998,1.496
16768,3.2340000000000003e-06,0.004839999999999998,1.496
16769,3.238e-06,0.004919999999999998,1.496
16770,3.238e-06,0.005199999999999998,1.496
16771,3.242e-06,0.005159999999999998,1.496
16772,3.244e-06,0.005359999999999998,1.496
16773,3.244e-06,0.005199999999999998,1.496
16774,3.248e-06,0.005199999999999998,1.496
16775,3.2500000000000002e-06,0.004919999999999998,1.496
16776,3.2500000000000002e-06,0.005279999999999998,1.496
16777,3.254e-06,0.005759999999999999,1.496
16778,3.2560000000000003e-06,0.005919999999999998,1.496
16779,3.2560000000000003e-06,0.005799999999999998,1.488
16780,3.26e-06,0.005599999999999998,1.488
16781,3.2620000000000003e-06,0.005839999999999998,1.488
16782,3.2620000000000003e-06,0.005839999999999998,1.488
16783,3.266e-06,0.0060399999999999985,1.488
16784,3.266e-06,0.006199999999999998,1.488
16785,3.2680000000000003e-06,0.006479999999999998,1.488
16786,3.272e-06,0.006279999999999998,1.496
16787,3.272e-06,0.0060399999999999985,1.504
16788,3.276e-06,0.006239999999999998,1.512
16789,3.278e-06,0.006479999999999998,1.52
16790,3.278e-06,0.006479999999999998,1.52
16791,3.282e-06,0.006239999999999998,1.52
16792,3.2840000000000002e-06,0.006239999999999997,1.52
16793,3.2840000000000002e-06,0.006119999999999998,1.528
16794,3.288e-06,0.005759999999999998,1.536
16795,3.2900000000000003e-06,0.0053199999999999975,1.544
16796,3.2900000000000003e-06,0.005319999999999998,1.544
16797,3.294e-06,0.0053199999999999975,1.544
16798,3.2960000000000003e-06,0.005159999999999998,1.544
16799,3.2960000000000003e-06,0.005119999999999998,1.544
16800,3.3e-06,0.005479999999999998,1.544
16801,3.3e-06,0.005599999999999998,1.544
16802,3.3020000000000003e-06,0.005599999999999998,1.544
16803,3.306e-06,0.005479999999999999,1.544
16804,3.306e-06,0.005639999999999998,1.544
16805,3.31e-06,0.005919999999999998,1.544
16806,3.3120000000000002e-06,0.005759999999999999,1.552
16807,3.3120000000000002e-06,0.005919999999999998,1.552
16808,3.316e-06,0.006079999999999998,1.552
16809,3.3180000000000003e-06,0.006199999999999998,1.552
16810,3.3180000000000003e-06,0.0060399999999999985,1.552
16811,3.322e-06,0.006119999999999998,1.552
16812,3.3240000000000003e-06,0.006159999999999998,1.552
16813,3.3240000000000003e-06,0.006399999999999999,1.552
16814,3.328e-06,0.006399999999999998,1.552
16815,3.3300000000000003e-06,0.0063199999999999975,1.552
16816,3.3300000000000003e-06,0.006519999999999998,1.552
16817,3.334e-06,0.006359999999999998,1.56
16818,3.334e-06,0.006199999999999998,1.568
16819,3.3360000000000003e-06,0.005919999999999998,1.576
16820,3.34e-06,0.006119999999999999,1.576
16821,3.34e-06,0.0060399999999999985,1.584
16822,3.344e-06,0.005839999999999998,1.592
16823,3.3460000000000002e-06,0.0056399999999999974,1.592
16824,3.3460000000000002e-06,0.005439999999999999,1.592
16825,3.35e-06,0.005319999999999998,1.592
16826,3.3520000000000003e-06,0.005279999999999998,1.592
16827,3.3520000000000003e-06,0.005279999999999998,1.592
16828,3.356e-06,0.005279999999999998,1.592
16829,3.3580000000000003e-06,0.0053599999999999984,1.592
16830,3.3580000000000003e-06,0.005159999999999998,1.6
16831,3.362e-06,0.005279999999999998,1.6
16832,3.3640000000000003e-06,0.005439999999999999,1.6
16833,3.3640000000000003e-06,0.005519999999999998,1.6
16834,3.368e-06,0.005559999999999997,1.6
16835,3.368e-06,0.005439999999999999,1.6
16836,3.3700000000000003e-06,0.0057199999999999985,1.6
16837,3.3740000000000002e-06,0.005799999999999998,1.6
16838,3.3740000000000002e-06,0.005799999999999998,1.6
16839,3.378e-06,0.005879999999999998,1.6
16840,3.3800000000000002e-06,0.006079999999999998,1.6
16841,3.3800000000000002e-06,0.006159999999999997,1.6
16842,3.384e-06,0.006159999999999998,1.6
16843,3.3860000000000003e-06,0.006239999999999998,1.6
16844,3.3860000000000003e-06,0.006399999999999999,1.6
16845,3.39e-06,0.0066399999999999975,1.6
16846,3.3920000000000003e-06,0.006159999999999997,1.6
16847,3.3920000000000003e-06,0.0060399999999999985,1.6
16848,3.396e-06,0.0060399999999999985,1.6
16849,3.3980000000000003e-06,0.006079999999999998,1.6
16850,3.3980000000000003e-06,0.005879999999999998,1.6
16851,3.402e-06,0.005599999999999998,1.6
16852,3.402e-06,0.005599999999999998,1.6
16853,3.4040000000000004e-06,0.005519999999999998,1.6
16854,3.4080000000000002e-06,0.005319999999999998,1.6
16855,3.4080000000000002e-06,0.005119999999999998,1.6079999999999999
16856,3.412e-06,0.005159999999999999,1.616
16857,3.4140000000000003e-06,0.005199999999999998,1.624
16858,3.4140000000000003e-06,0.004999999999999998,1.6320000000000001
16859,3.418e-06,0.004799999999999998,1.64
16860,3.4200000000000003e-06,0.005159999999999998,1.6480000000000001
16861,3.4200000000000003e-06,0.005239999999999997,1.656
16862,3.424e-06,0.005079999999999998,1.6640000000000001
16863,3.4260000000000003e-06,0.005159999999999999,1.672
16864,3.4260000000000003e-06,0.005399999999999998,1.6800000000000002
16865,3.43e-06,0.005599999999999998,1.6800000000000002
16866,3.4320000000000003e-06,0.005599999999999998,1.6800000000000002
16867,3.4320000000000003e-06,0.0053999999999999986,1.6800000000000002
16868,3.4360000000000002e-06,0.005559999999999998,1.6800000000000002
16869,3.4360000000000002e-06,0.005839999999999998,1.6800000000000002
16870,3.4380000000000004e-06,0.005479999999999998,1.6799999999999997
16871,3.4420000000000002e-06,0.005759999999999998,1.6799999999999997
16872,3.4420000000000002e-06,0.005959999999999998,1.6800000000000002
16873,3.446e-06,0.006279999999999998,1.6800000000000002
16874,3.4480000000000003e-06,0.006279999999999998,1.6800000000000002
16875,3.4480000000000003e-06,0.006279999999999998,1.6800000000000002
16876,3.452e-06,0.0066399999999999975,1.6800000000000002
16877,3.4540000000000003e-06,0.006839999999999997,1.6800000000000002
16878,3.4540000000000003e-06,0.0066799999999999984,1.6799999999999997
16879,3.458e-06,0.006559999999999998,1.6799999999999997
16880,3.4600000000000003e-06,0.006559999999999998,1.6800000000000002
16881,3.4600000000000003e-06,0.006479999999999998,1.6800000000000002
16882,3.464e-06,0.0066399999999999975,1.6800000000000002
16883,3.4660000000000004e-06,0.006159999999999997,1.6800000000000002
16884,3.4660000000000004e-06,0.006159999999999998,1.6800000000000002
16885,3.4700000000000002e-06,0.006239999999999997,1.6800000000000002
16886,3.4700000000000002e-06,0.0060399999999999985,1.6799999999999997
16887,3.4720000000000004e-06,0.005999999999999998,1.6799999999999997
16888,3.4760000000000003e-06,0.005999999999999998,1.6800000000000002
16889,3.4760000000000003e-06,0.006039999999999998,1.6800000000000002
16890,3.48e-06,0.0060399999999999985,1.6800000000000002
16891,3.4820000000000003e-06,0.005919999999999997,1.6800000000000002
16892,3.4820000000000003e-06,0.005759999999999999,1.6800000000000002
16893,3.486e-06,0.0060399999999999985,1.6800000000000002
16894,3.4880000000000003e-06,0.005999999999999998,1.6799999999999997
16895,3.4880000000000003e-06,0.005879999999999998,1.6799999999999997
16896,3.492e-06,0.005879999999999998,1.6800000000000002
16897,3.4940000000000003e-06,0.005799999999999998,1.6800000000000002
16898,3.4940000000000003e-06,0.0059999999999999975,1.6800000000000002
16899,3.4980000000000002e-06,0.005959999999999998,1.6800000000000002
16900,3.5000000000000004e-06,0.005959999999999998,1.6800000000000002
