"Time","Ig:Measured current","Iout:Measured current","V_Isense:Measured voltage","Vout:Measured voltage","Vdrain:Measured voltage"
0.007938084860499562,-0.030673376165289399,2.0220291814051223,-0.0015336688082644701,10.110145907025611,27.383360377625749
0.0079380918049790326,-0.034459639796634564,2.0219823750936889,-0.0017229819898317282,10.109911875468445,27.357647480981399
0.0079381036982196229,-0.040910510901044583,2.0219022169397411,-0.0020455255450522293,10.109511084698704,27.30455991878431
0.0079381155914602132,-0.04732153202620154,2.021822061963531,-0.0023660766013100772,10.109110309817654,27.242450836138079
0.0079381596922037424,-0.070947333482513059,2.0215248709539315,-0.003547366674125653,10.107624354769657,26.943480933654396
0.0079382037929472699,-0.093365141518715278,2.0212277236289284,-0.0046682570759357641,10.106138618144641,26.515569088953374
0.0079382478936907992,-0.11438741255145665,2.0209306199821033,-0.0057193706275728328,10.104653099910516,25.969870434834458
0.0079382919944343284,-0.13382660299738569,2.0206335600070404,-0.0066913301498692851,10.103167800035202,25.317540104097112
0.0079383360951778576,-0.15149516927315085,2.0203365436973217,-0.0075747584636575429,10.101682718486609,24.569733229540784
0.0079383801959213851,-0.16720556779540066,2.0200395710465311,-0.0083602783897700327,10.100197855232656,23.737604943964929
0.0079384242966649143,-0.18077025498078358,2.0197426420482509,-0.0090385127490391799,10.098713210241254,22.832310380168995
0.0079384683974084436,-0.19200168724594813,2.0194457566960642,-0.0096000843622974074,10.09722878348032,21.865004670952441
0.0079385124981519728,-0.20071232100754277,2.0191489149835542,-0.010035616050377139,10.09574457491777,20.846842949114716
0.0079385565988955003,-0.20671461268221597,2.0188521169043034,-0.0103357306341108,10.094260584521516,19.788980347455279
0.0079386025145547455,-0.21033574784903958,2.018543150796003,-0.01051678739245198,10.092715753980015,18.649746109438947
0.0079386484302139907,-0.21056657344721472,2.0182342319720159,-0.010528328672360737,10.091171159860078,17.509562719744917
0.0079386943458732359,-0.2075849309338153,2.0179253604251102,-0.010379246546690766,10.089626802125551,16.381947759884298
0.0079387402615324794,-0.20156866176591537,2.0176165361480543,-0.010078433088295769,10.088082680740271,15.280418811368182
0.0079387861771917246,-0.19269560740058886,2.0173077591336175,-0.0096347803700294436,10.086538795668087,14.218493455707668
0.0079388320928509698,-0.18114360929490972,2.0169990293745679,-0.0090571804647454866,10.084995146872838,13.209689274413849
0.007938878008510215,-0.16709050890595195,2.0166903468636739,-0.0083545254452975972,10.083451734318368,12.267523848997826
0.0079389239241694602,-0.15071414769078947,2.0163817115937039,-0.007535707384539474,10.08190855796852,11.405514760970691
0.0079389698398287054,-0.13219236710649632,2.0160731235574274,-0.0066096183553248158,10.080365617787136,10.637179591843546
0.0079390157554879489,-0.11170300861014645,2.0157645827476123,-0.005585150430507323,10.07882291373806,9.9760359231274887
0.0079390540682341224,-0.093283179154372869,2.0155071675957608,-0.0046641589577186438,10.077535837978804,9.5046713193430516
0.0079390923809802942,-0.073927601505215434,2.015249785316076,-0.003696380075260772,10.07624892658038,9.1275389289317808
0.0079391306937264677,-0.053841468402457349,2.0149924359043636,-0.0026920734201228676,10.074962179521817,8.844221377561249
0.0079391690064726395,-0.03322997258588184,2.0147351193564265,-0.0016614986292940921,10.073675596782133,8.6543012908990224
0.007939207319218813,-0.012298306795272149,2.014477835668071,-0.0006149153397636075,10.072389178340355,8.5573612946126723
0.0079392456319649848,0.0087483362295885103,2.0142205848351007,0.00043741681147942553,10.071102924175504,8.5529840143697662
0.0079392839447111584,0.029704763748916896,2.0139633668533206,0.0014852381874458449,10.069816834266602,8.640752075837872
0.0079393222574573302,0.050365783022929794,2.0137061817185349,0.0025182891511464898,10.068530908592674,8.8202481046845627
0.0079393605702035037,0.07052620131184395,2.0134490294265484,0.0035263100655921979,10.067245147132741,9.091054726577406
0.0079393988829496755,0.089980825875876136,2.0131919099731657,0.0044990412937938066,10.065959549865829,9.4527545671839714
0.0079394385132228549,0.1093642069211513,2.012925983053639,0.0054682103460575657,10.064629915268194,9.9143302705104404
0.0079394781434960343,0.12737912931803469,2.0126600912609742,0.006368956465901735,10.063300456304871,10.468052694243898
0.0079395177737692137,0.143916339918984,2.0123942345905355,0.0071958169959492006,10.061971172952676,11.104978678387846
0.0079395574040423914,0.15886658557645705,2.0121284130376846,0.0079433292788228527,10.060642065188423,11.816165062945798
0.0079395970343155708,0.17212061314291149,2.0118626265977855,0.0086060306571455747,10.059313132988926,12.592668687921257
0.0079396366645887503,0.18356916947080515,2.0115968752661995,0.0091784584735402578,10.057984376330998,13.425546393317738
0.0079396762948619297,0.19310300141259568,2.0113311590382907,0.0096551500706297845,10.056655795191453,14.305855019138741
0.0079397159251351091,0.20061285582074087,2.0110654779094213,0.010030642791037044,10.055327389547106,15.224651405387782
0.0079397555554082885,0.20598947954769842,2.0107998318749538,0.010299473977384921,10.053999159374769,16.172992392068359
0.007939795185681468,0.20912361944592611,2.0105342209302512,0.010456180972296307,10.052671104651257,17.141934819183994
0.0079398404015227544,0.21021797672347403,2.0102312171110124,0.010510898836173703,10.051156085555062,18.270607795218702
0.0079398856173640391,0.20805392917192844,2.009928258956899,0.010402696458596422,10.049641294784495,19.386274035615294
0.0079399308332053255,0.20282562720941666,2.009625346461033,0.010141281360470834,10.048126732305164,20.476759721044946
0.0079399760490466119,0.19472722125406589,2.0093224796165372,0.0097363610627032946,10.046612398082685,21.529891032178838
0.0079400212648878966,0.18395286172400332,2.0090196584165336,0.0091976430862001669,10.045098292082669,22.533494149688142
0.007940066480729183,0.17069669903735629,2.008716882854146,0.0085348349518678153,10.043584414270729,23.475395254244038
