"Time","Ig:Measured current","Iout:Measured current","V_Isense:Measured voltage","Vout:Measured voltage","Vdrain:Measured voltage"
0.0079553433098850969,0.18604495399224685,2.0294894309449338,0.0093022476996123434,10.147447154724668,12.138758739771378
0.007955350052618897,0.37919809081862954,2.0295076800814402,0.01895990454093148,10.1475384004072,12.37287692580329
0.0079553567953526954,0.5689494726539075,2.0295210056856514,0.028447473632695376,10.147605028428258,12.755770472040568
0.0079553635380864955,0.75362334241602924,2.0295294520703,0.037681167120801468,10.1476472603515,13.285984808014389
0.0079553702808202956,0.93154394302294286,2.0295330635481168,0.046577197151147144,10.147665317740584,13.962065363255922
0.0079553762205996428,1.0822271952258908,2.0295325155546498,0.054111359761294546,10.147662577773248,14.669894726700161
0.0079553821603789883,1.224666104445594,2.029528426148195,0.061233305222279703,10.147642130740975,15.484245051147436
0.0079553881001583355,1.3582106605466304,2.0295210546874487,0.067910533027331521,10.147605273437243,16.397042120828932
0.0079553940399376809,1.4822108533935783,2.0295106605311051,0.074110542669678911,10.147553302655526,17.400211719975832
0.0079553999797170281,1.5960166728510159,2.0294975030378604,0.079800833642550806,10.147487515189301,18.48567963281932
0.0079554059194963736,1.6989781087835207,2.0294818415664091,0.084948905439176048,10.147409207832045,19.645371643590583
0.0079554118592757208,1.7904451510556716,2.0294639354754467,0.089522257552783591,10.147319677377233,20.871213536520802
0.007955417799055068,1.8697677895320461,2.029444044123669,0.093488389476602318,10.147220220618344,22.155131095841167
0.0079554237388344134,1.9362960140772227,2.0294224268697705,0.096814800703861142,10.147112134348852,23.489050105782859
0.0079554296786137606,1.9893798145557793,2.0293993430724466,0.099468990727788975,10.146996715362233,24.864896350577066
0.0079554360474928601,2.0321332636449592,2.029373200726464,0.10160666318224797,10.14686600363232,26.379361455617929
0.0079554424163719613,2.0576429415701587,2.0293462136350202,0.10288214707850794,10.1467310681751,27.915853584740344
0.0079554487852510607,2.0662832505879059,2.0293187536172672,0.10331416252939529,10.146593768086335,29.462860141185462
0.0079554551541301619,2.0584285929547299,2.0292911924923569,0.1029214296477365,10.146455962461784,31.008868528194448
0.0079554615230092614,2.0344533709271588,2.0292639020794416,0.10172266854635795,10.146319510397207,32.542366149008451
0.0079554678918883608,1.9947319867617219,2.0292372541976733,0.099736599338086096,10.146186270988366,34.051840406868635
0.007955474260767462,1.9396388427149478,2.0292116206662043,0.096981942135747401,10.146058103331022,35.525778705016151
0.0079554806296465615,1.8695483410433649,2.029187373304187,0.093477417052168249,10.145936866520934,36.952668446692158
0.0079554869985256627,1.784834884003502,2.0291648839307728,0.08924174420017511,10.145824419653863,38.320997035137815
0.0079554933674047621,1.6858728738518878,2.0291445243651141,0.0842936436925944,10.14572262182557,39.619251873594287
0.0079554996428974328,1.5755925638999941,2.0291265733592452,0.078779628194999715,10.145632866796225,40.829154269244817
0.0079555059183901052,1.4527831194083003,2.0291115805695088,0.072639155970415023,10.145557902847544,41.943472751119707
0.0079555121938827758,1.318677782640012,2.0290996975789191,0.0659338891320006,10.145498487894594,42.957565744847379
0.0079555184693754465,1.1745097958583357,2.0290910759704892,0.058725489792916787,10.145455379852445,43.866791676056259
0.0079555247448681188,1.0215124013264769,2.0290858673272334,0.051075620066323851,10.145429336636166,44.66650897037475
0.0079555310203607895,0.86091884130764207,2.0290842232321658,0.043045942065382106,10.145421116160827,45.35207605343129
0.0079555372958534602,0.69396235806503692,2.0290862952682995,0.034698117903251849,10.145431476341496,45.91885135085429
0.0079555435713461325,0.52187619386186734,2.0290922350186493,0.02609380969309337,10.145461175093246,46.362193288272181
0.0079555498468388032,0.34589359096133965,2.0291021940662284,0.017294679548066984,10.145510970331141,46.677460291313366
0.0079555561223314739,0.1672477916266597,2.0291163239940508,0.0083623895813329848,10.145581619970255,46.860010785606292
0.0079555629131084372,-0.028330519977429081,2.0291359967038192,-0.0014165259988714542,10.145679983519095,46.917878134668889
0.0079555697038854005,-0.22286870412453763,2.0291609506579782,-0.011143435206226883,10.145804753289891,46.808218267085522
0.0079555764946623655,-0.41487157047552614,2.0291909661108312,-0.020743578523776309,10.145954830554155,46.537917578937723
0.0079555832854393289,-0.60284392869125325,2.02922582331668,-0.030142196434562663,10.146129116583399,46.113862466307019
0.0079555900762162922,-0.78529058843257915,2.029265302529828,-0.03926452942162896,10.146326512649139,45.542939325274936
0.0079555968669932555,-0.96071635936036315,2.0293091840045774,-0.04803581796801816,10.146545920022886,44.832034551923009
0.0079556036577702188,-1.1276260511354648,2.0293572479952307,-0.05638130255677324,10.146786239976153,43.988034542332763
0.0079556104485471839,-1.284524473418744,2.0294092747560906,-0.064226223670937208,10.147046373780453,43.017825692585724
0.0079556172393241472,-1.4299164358710601,2.0294650445414599,-0.071495821793553002,10.1473252227073,41.92829439876342
0.0079556240301011105,-1.5623067481532724,2.0295243376056411,-0.078115337407663632,10.147621688028206,40.726327056947383
0.0079556307301228667,-1.6805193812828831,2.0295859265358445,-0.084025969064144168,10.147929632679222,39.441524395793216
0.0079556374301446228,-1.7825422191790765,2.0296502506885643,-0.089127110958953829,10.148251253442821,38.068978258614642
0.007955644130166379,-1.8681587397707111,2.0297168705083495,-0.093407936988535556,10.148584352541747,36.622330271614658
0.0079556508301881369,-1.9371524209866449,2.0297853464397511,-0.096857621049332251,10.148926732198754,35.115222060996246
0.007955657530209893,-1.9893067407557359,2.0298552389273179,-0.099465337037786802,10.149276194636588,33.561295252962388
0.0079556642302316492,-2.0244051770068423,2.0299261084155993,-0.10122025885034212,10.149630542077997,31.974191473716079
0.0079556709302534053,-2.0422312076688227,2.0299975153491467,-0.10211156038344114,10.149987576745733,30.367552349460301
0.0079556776302751615,-2.0425683106705348,2.0300690201725087,-0.10212841553352675,10.150345100862543,28.755019506398035
0.0079556843302969176,-2.0251999639408367,2.0301401833302353,-0.10125999819704185,10.150700916651177,27.15023457073228
0.0079556910303186738,-1.9899096454085869,2.0302105652668767,-0.099495482270429356,10.151052826334382,25.566839168666011
0.0079556971533435022,-1.9429447814930758,2.0302740294135644,-0.097147239074653793,10.151370147067821,24.143840498730707
0.007955703276368329,-1.8810484249522601,2.0303359354344757,-0.094052421247613011,10.151679677172378,22.766790125785594
0.0079557093993931575,-1.8050734782088509,2.0303960353130619,-0.090253673910442547,10.151980176565308,21.443338477301857
0.0079557155224179842,-1.7158728436855597,2.0304540810327727,-0.085793642184277985,10.152270405163863,20.181135980750696
0.0079557216454428127,-1.6142994238050985,2.0305098245770603,-0.080714971190254933,10.152549122885301,18.987833063603293
0.0079557277684676395,-1.5012061209901781,2.0305630179293739,-0.075060306049508918,10.15281508964687,17.871080153330844
0.0079557338914924679,-1.3774458376635108,2.0306134130731657,-0.068872291883175549,10.153067065365828,16.838527677404535
0.0079557400145172947,-1.2438714762478074,2.0306607619918857,-0.062193573812390372,10.153303809959429,15.897826063295557
0.0079557461375421232,-1.1013359391657798,2.0307048166689849,-0.055066796958288991,10.153524083344925,15.056625738475104
0.0079557522605669499,-0.95069212884013954,2.0307453290879138,-0.04753460644200698,10.153726645439569,14.322577130414366
0.0079557590630528145,-0.7749159528823113,2.0307864032097598,-0.038745797644115565,10.153932016048799,13.625850997193085
0.007955765865538679,-0.59233292279898109,2.0308223029439829,-0.029616646139949056,10.154111514719913,13.086105466522634
0.0079557726680245418,-0.40463120070200831,2.0308530706182935,-0.020231560035100418,10.154265353091466,12.701946947076745
0.0079557794705104063,-0.2134989487032537,2.0308787485604025,-0.010674947435162686,10.154393742802013,12.471981847529147
0.0079557862729962708,-0.020624328914576995,2.0308993790980217,-0.0010312164457288498,10.154496895490107,12.394816576553573
0.0079557930754821354,0.17230449655216173,2.0309150045588602,0.0086152248276080874,10.154575022794301,12.469057542823748
0.0079557998779679982,0.36359936558510242,2.0309256672706302,0.01817996827925512,10.15462833635315,12.693311155013408
0.0079558066804538627,0.55157211607238532,2.0309314095610418,0.027578605803619267,10.154657047805209,13.066183821796278
0.0079558134829397272,0.73453458590214993,2.0309322737578057,0.036726729295107501,10.154661368789029,13.586281951846093
0.0079558202854255917,0.9107986129625365,2.0309283021886331,0.045539930648126829,10.154641510943165,14.252211953836582
0.0079558262467913539,1.0593025813234243,2.0309211199117518,0.052965129066171214,10.154605599558758,14.947178935395314
0.007955832208157116,1.1996706549242935,2.0309104324083509,0.059983532746214679,10.154552162041755,15.74753110466337
0.0079558381695228782,1.3312583739581272,2.030896496895636,0.066562918697906356,10.15448248447818,16.64526093273718
0.007955844130888642,1.453421278617909,2.030879570590812,0.072671063930895452,10.154397852954059,17.63236089071318
0.0079558500922544042,1.5655149090966218,2.0308599107110838,0.078275745454831097,10.154299553555418,18.700823449687793
0.0079558560536201663,1.666894805587249,2.0308377744736568,0.08334474027936245,10.154188872368284,19.842641080757446
0.0079558620149859285,1.756916508282774,2.0308134190957361,0.087845825414138712,10.15406709547868,21.049806255018574
0.0079558679763516906,1.8349355573761801,2.0307871017945267,0.091746777868809012,10.153935508972634,22.314311443567608
0.0079558739377174528,1.90030749306045,2.0307590797872344,0.095015374653022511,10.153795398936172,23.628149117500971
0.0079558798990832149,1.9523878555285676,2.0307296102910635,0.097619392776428393,10.153648051455317,24.983311747915096
0.0079558862942942267,1.9942514961504669,2.0306966218336306,0.099712574807523352,10.153483109168153,26.475791287698783
0.0079558926895052385,2.0190442641715172,2.0306628048005462,0.10095221320857586,10.15331402400273,27.989779870418065
0.0079558990847162503,2.0271427755175435,2.0306285280800775,0.10135713877587718,10.153142640400388,29.513855909944631
0.0079559054799272621,2.0189236461143714,2.0305941605604927,0.10094618230571857,10.152970802802463,31.036597820150163
0.0079559118751382739,1.9947634918878256,2.0305600711300591,0.099738174594391285,10.152800355650296,32.546584014906358
0.0079559182703492839,1.9550389287637318,2.0305266286770447,0.09775194643818659,10.152633143385223,34.032392908084908
0.0079559246655602957,1.9001265726679151,2.030494202089717,0.095006328633395754,10.152471010448584,35.482602913557493
0.0079559310607713075,1.8304030395262005,2.0304631602563439,0.091520151976310027,10.152315801281718,36.885792445195818
0.0079559374559823193,1.7462449452644135,2.030433872065192,0.087312247263220677,10.15216936032596,38.23053991687155
