Time (s),Channel 1 (V),Channel 2 (V)
-0.001717298218261129,0.4720457110178649,-9.258667278970011
-0.001716838218261129,0.4713667219459466,-9.228837098625082
-0.001716378218261129,0.4717062164819056,-9.199006918280125
-0.001715918218261129,0.4720457110178649,-9.165447965392064
-0.001715458218261129,0.4710272274099875,-9.165447965392064
-0.001714998218261129,0.4689902601942323,-9.243752188797503
-0.001714538218261129,0.4689902601942314,-9.325785184746133
-0.001714078218261129,0.4683112711223132,-9.411546953237805
-0.001713618218261129,0.4676322820503946,-9.489851176643283
-0.001713158218261129,0.467292787514435,-9.556969082419441
-0.001712698218261129,0.467292787514435,-9.620358215652445
-0.001712238218261129,0.4676322820503941,-9.680018576342304
-0.001711778218261129,0.4676322820503941,-9.728492619402886
-0.001711318218261129,0.467292787514435,-9.776966662463396
-0.001710858218261129,0.4669532929784759,-9.814254387894557
-0.001710398218261129,0.4662743039065576,-9.840355795696388
-0.001709938218261129,0.4666137984425165,-9.866457203498225
-0.001709478218261129,0.4666137984425165,-9.877643521127574
-0.001709018218261129,0.4659348093705983,-9.892558611300043
-0.001708558218261129,0.4659348093705979,-9.896287383843168
-0.001708098218261129,0.4666137984425165,-9.89255861130005
-0.001707638218261129,0.4669532929784756,-9.885101066213819
-0.001707178218261129,0.4662743039065578,-9.870185976041357
-0.001706718218261129,0.4659348093705979,-9.847813340782636
-0.001706258218261129,0.4655953148346388,-9.817983160437707
-0.001705798218261129,0.4655953148346387,-9.795610525178995
-0.001705338218261129,0.4683112711223129,-9.773237889920278
-0.001704878218261129,0.4693297547301907,-9.735950164489099
-0.001704418218261129,0.4676322820503951,-9.698662439057939
-0.001703958218261129,0.4683112711223129,-9.672561031256095
-0.001703498218261129,0.4689902601942314,-9.642730850911152
-0.001703038218261129,0.4683112711223132,-9.605443125479992
-0.001702578218261129,0.4686507656582718,-9.583070490221285
-0.001702118218261129,0.4703482383380685,-9.560697854962559
-0.001701658218261129,0.4703482383380685,-9.534596447160746
-0.001701198218261129,0.4706877328740276,-9.504766266815805
-0.001700738218261129,0.471027227409987,-9.474936086470848
-0.001700278218261129,0.471027227409987,-9.445105906125905
-0.001699818218261129,0.4713667219459461,-9.41154695323786
-0.001699358218261129,0.471027227409987,-9.385445545436019
-0.001698898218261129,0.471027227409987,-9.359344137634194
-0.001698438218261129,0.4706877328740279,-9.325785184746149
-0.001697978218261129,0.4710272274099867,-9.299683776944329
-0.001697518218261129,0.4713667219459463,-9.266124824056247
-0.001697058218261129,0.4720457110178645,-9.236294643711318
-0.001696598218261129,0.4717062164819057,-9.21019323590949
-0.001696138218261129,0.4713667219459463,-9.180363055564534
-0.001695678218261129,0.4706877328740278,-9.154261647762709
-0.001695218218261129,0.4686507656582731,-9.213922008452569
-0.001694758218261129,0.4686507656582721,-9.299683776944306
-0.001694298218261129,0.4686507656582721,-9.385445545436019
-0.001693838218261129,0.4679717765863539,-9.467478541384574
-0.001693378218261129,0.4679717765863536,-9.53832521970382
-0.001692918218261129,0.467292787514435,-9.601714352936856
-0.001692458218261129,0.4676322820503941,-9.668832258712948
-0.001691998218261129,0.4672927875144352,-9.709848756687254
-0.001691538218261129,0.4666137984425165,-9.754594027204689
-0.001691078218261129,0.4669532929784758,-9.799339297722103
-0.001690618218261129,0.4666137984425167,-9.825440705523917
-0.001690158218261129,0.4666137984425165,-9.851542113325754
-0.001689698218261129,0.4662743039065572,-9.870185976041343
-0.001689238218261129,0.4659348093705981,-9.881372293670692
-0.001688778218261129,0.4662743039065571,-9.892558611300045
-0.001688318218261129,0.4659348093705979,-9.89255861130005
-0.001687858218261129,0.4659348093705979,-9.885101066213819
-0.001687398218261129,0.4659348093705979,-9.877643521127583
-0.001686938218261129,0.4659348093705979,-9.855270885868872
-0.001686478218261129,0.4662743039065572,-9.829169478067046
-0.001686018218261129,0.4662743039065572,-9.803068070265233
-0.001685558218261129,0.467292787514435,-9.784424207549632
-0.001685098218261129,0.4693297547301907,-9.750865254661571
-0.001684638218261129,0.4676322820503951,-9.709848756687293
-0.001684178218261129,0.4683112711223125,-9.683747348885461
-0.001683718218261129,0.4696692492661499,-9.653917168540506
-0.001683258218261129,0.4683112711223135,-9.612900670566226
-0.001682798218261129,0.468650765658272,-9.58307049022128
-0.001682338218261129,0.4706877328740278,-9.568155400048795
-0.001681878218261129,0.471027227409987,-9.545782764790088
-0.001681418218261129,0.471027227409987,-9.512223811902043
-0.001680958218261129,0.4713667219459463,-9.478664859013966
-0.001680498218261129,0.4706877328740278,-9.452563451212141
-0.001680038218261129,0.471366721945946,-9.422733270867212
-0.001679578218261129,0.4713667219459463,-9.392903090522267
-0.001679118218261129,0.4713667219459463,-9.36307291017731
-0.001678658218261129,0.4706877328740281,-9.336971502375498
-0.001678198218261129,0.4700087438021096,-9.299683776944324
-0.001677738218261129,0.471027227409987,-9.269853596599363
-0.001677278218261129,0.4706877328740278,-9.247480961340656
-0.001676818218261129,0.4706877328740278,-9.221379553538844
-0.001676358218261129,0.4703482383380685,-9.184091828107652
-0.001675898218261129,0.4703482383380685,-9.161719192848945
-0.001675438218261129,0.468990260194232,-9.191549373193874
-0.001674978218261129,0.467971776586354,-9.273582369142444
-0.001674518218261129,0.4683112711223129,-9.355615365091076
-0.001674058218261129,0.4679717765863537,-9.441377133582748
-0.001673598218261129,0.4676322820503945,-9.512223811901995
-0.001673138218261129,0.467292787514435,-9.575612945135031
-0.001672678218261129,0.4669532929784758,-9.642730850911152
-0.001672218218261129,0.4669532929784758,-9.69493366651478
-0.001671758218261129,0.4662743039065572,-9.743407709575335
-0.001671298218261129,0.4659348093705979,-9.791881752635868
-0.001670838218261129,0.4659348093705979,-9.825440705523913
-0.001670378218261129,0.4659348093705979,-9.847813340782626
-0.001669918218261129,0.4666137984425165,-9.873914748584461
-0.001669458218261129,0.4662743039065574,-9.881372293670694
-0.001668998218261129,0.4659348093705981,-9.892558611300045
-0.001668538218261129,0.4655953148346387,-9.888829838756932
-0.001668078218261129,0.4655953148346387,-9.885101066213815
-0.001667618218261129,0.4652558202986796,-9.873914748584466
-0.001667158218261129,0.4645768312267609,-9.858999658411989
-0.001666698218261129,0.4649163257627201,-9.832898250610164
-0.001666238218261129,0.4655953148346383,-9.806796842808351
-0.001665778218261129,0.466613798442516,-9.788152980092759
-0.001665318218261129,0.4683112711223129,-9.758322799747807
-0.001664858218261129,0.4676322820503946,-9.717306301773529
-0.001664398218261129,0.4672927875144352,-9.687476121428581
-0.001663938218261129,0.4679717765863536,-9.661374713626742
-0.001663478218261129,0.4679717765863536,-9.624086988195563
-0.001663018218261129,0.4672927875144354,-9.59798558039375
-0.001662558218261129,0.4689902601942314,-9.583070490221266
-0.001662098218261129,0.471027227409987,-9.556969082419441
-0.001661638218261129,0.4717062164819052,-9.519681356988279
-0.001661178218261129,0.4706877328740282,-9.489851176643333
-0.001660718218261129,0.4703482383380685,-9.460020996298375
-0.001660258218261129,0.4703482383380685,-9.430190815953447
-0.001659798218261129,0.4706877328740276,-9.400360635608504
-0.001659338218261129,0.4706877328740278,-9.370530455263546
-0.001658878218261129,0.4706877328740278,-9.344429047461722
-0.001658418218261129,0.4706877328740278,-9.314598867116793
-0.001657958218261129,0.4703482383380685,-9.281039914228717
-0.001657498218261129,0.4703482383380685,-9.251209733883774
-0.001657038218261129,0.4706877328740276,-9.217650780995729
-0.001656578218261129,0.4710272274099869,-9.191549373193901
-0.001656118218261129,0.4713667219459463,-9.161719192848945
-0.001655658218261129,0.4700087438021098,-9.169176737935178
-0.001655198218261129,0.4686507656582727,-9.247480961340621
-0.001654738218261129,0.4683112711223129,-9.325785184746133
-0.001654278218261129,0.4679717765863536,-9.411546953237844
-0.001653818218261129,0.4683112711223127,-9.489851176643283
-0.001653358218261129,0.4676322820503943,-9.553240309876323
-0.001652898218261129,0.4669532929784758,-9.620358215652445
-0.001652438218261129,0.4659348093705984,-9.680018576342304
-0.001651978218261129,0.4655953148346388,-9.724763846859727
-0.001651518218261129,0.4659348093705979,-9.773237889920278
-0.001651058218261129,0.4659348093705979,-9.814254387894557
-0.001650598218261129,0.4659348093705979,-9.840355795696388
-0.001650138218261129,0.4662743039065572,-9.858999658411989
-0.001649678218261129,0.4655953148346387,-9.881372293670697
-0.001649218218261129,0.4655953148346387,-9.888829838756928
-0.001648758218261129,0.4655953148346388,-9.88882983875693
-0.001648298218261129,0.4659348093705979,-9.885101066213815
-0.001647838218261129,0.4649163257627206,-9.873914748584466
-0.001647378218261129,0.4652558202986792,-9.870185976041345
-0.001646918218261129,0.4652558202986794,-9.847813340782636
-0.001646458218261129,0.4655953148346385,-9.817983160437707
-0.001645998218261129,0.4662743039065569,-9.795610525178995
-0.001645538218261129,0.4683112711223129,-9.773237889920278
-0.001645078218261129,0.467292787514435,-9.728492619402864
-0.001644618218261129,0.4666137984425168,-9.691204893971703
-0.001644158218261129,0.4672927875144344,-9.665103486169883
-0.001643698218261129,0.4676322820503943,-9.635273305824917
-0.001643238218261129,0.4666137984425169,-9.605443125479988
-0.001642778218261129,0.467971776586353,-9.583070490221276
-0.001642318218261129,0.4696692492661499,-9.564426627505677
-0.001641858218261129,0.4700087438021091,-9.530867674617632
-0.001641398218261129,0.4700087438021092,-9.497308721729571
-0.001640938218261129,0.4696692492661499,-9.47120731392773
-0.001640478218261129,0.4700087438021092,-9.437648361039669
-0.001640018218261129,0.4700087438021092,-9.411546953237856
-0.001639558218261129,0.4706877328740272,-9.377988000349813
-0.001639098218261129,0.4706877328740278,-9.344429047461722
-0.001638638218261129,0.4703482383380687,-9.314598867116793
-0.001638178218261129,0.4706877328740276,-9.28476868677185
-0.001637718218261129,0.4703482383380685,-9.258667278970011
-0.001637258218261129,0.4706877328740278,-9.228837098625068
-0.001636798218261129,0.4703482383380687,-9.199006918280139
-0.001636338218261129,0.4703482383380685,-9.1729055104783
-0.001635878218261129,0.4700087438021092,-9.154261647762709
-0.001635418218261129,0.4676322820503954,-9.225108326081918
-0.001634958218261129,0.4672927875144354,-9.299683776944239
-0.001634498218261129,0.4669532929784758,-9.385445545436019
-0.001634038218261129,0.4666137984425167,-9.467478541384574
-0.001633578218261129,0.4659348093705983,-9.534596447160704
-0.001633118218261129,0.4659348093705979,-9.601714352936856
-0.001632658218261129,0.4659348093705979,-9.661374713626742
-0.001632198218261129,0.4659348093705979,-9.706119984144136
-0.001631738218261129,0.4659348093705979,-9.762051572290925
-0.001631278218261129,0.4652558202986794,-9.806796842808339
-0.001630818218261129,0.4652558202986794,-9.832898250610151
-0.001630358218261129,0.4649163257627205,-9.858999658411966
-0.001629898218261129,0.4652558202986794,-9.877643521127579
-0.001629438218261129,0.4652558202986794,-9.892558611300043
-0.001628978218261129,0.4645768312267612,-9.89255861130005
-0.001628518218261129,0.4645768312267609,-9.89255861130005
-0.001628058218261129,0.4649163257627201,-9.877643521127579
-0.001627598218261129,0.464576831226761,-9.870185976041347
-0.001627138218261129,0.4645768312267609,-9.844084568239518
-0.001626678218261129,0.4645768312267609,-9.817983160437693
