Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
13841.490854481,3.603100094734861,-6.966613193137542,-151.0832107115931
14426.99905907214,3.635185973553718,-7.266352691258384,-154.5904889456648
15037.27481661315,3.686455158092875,-7.577331942965656,-157.7555002342512
15673.36581810872,3.687211052249018,-7.909326743827261,-160.5856459151129
16336.36407288775,3.367893188268223,-8.609678654082465,-161.1289431622901
17027.40778331055,3.662706706024611,-8.533951945841743,-170.0188754720151
17747.68329877786,3.475669963612396,-8.848392889692086,-169.2113119809235
18498.42715239644,3.343872771235906,-9.299093244985587,-173.5143019092281
19280.92818379749,3.210296672672261,-9.420079550029554,-177.0437832030107
20096.52975175224,3.070465342598853,-9.987128706140878,-180.7240328816145
20946.63204038333,2.967881193703398,-10.17506672340584,-183.5835479355818
21832.69446293124,2.845177285792955,-10.26661033098286,-187.4534377436334
22756.23816720202,2.356799590700247,-11.36888077876841,-191.1951869460265
23718.84864699823,2.009778052427146,-10.42519603696135,-213.9883367381522
24722.17846401552,0.3506882743312296,-21.36628531162934,-147.6623426823586
25767.95008487826,-0.742440355279924,-9.13428554962827,-268.7596690093408
26857.95883818439,1.881188312841438,-9.730154562318557,-219.5262058765601
27994.07599663607,1.543827257097506,-12.1610499245645,-213.0907208396256
29178.25198954741,1.273280264277575,-12.17977786329813,-223.6507610474948
30412.51975124426,0.8729680500396633,-12.15804333947977,-233.3755656421295
31698.99821110458,0.666875840725784,-12.14525905904259,-239.0971131427191
33039.89593123081,0.1771624225529732,-14.07890952759013,-251.9457229453795
34437.51489799911,-0.3336672097966927,-12.33976797605056,-264.4527623218073
35894.25447399503,-0.6349538155228923,-13.96361566037741,-273.9119936052905
37412.61551711941,-0.8510971175795168,-15.16986838676071,-286.3559542579644
38995.20467393667,-0.8809435929103676,-16.66125648219896,-298.3729992122277
40644.73885463578,-1.186768403872876,-9.219288580146618,-278.698513128868
42364.04989728618,0.5041434040645244,-13.91565115569884,-237.2682208203362
44156.08942939618,6.210493981321344,-4.641334745401896,-161.0422984131267
46023.93393512021,5.449227587611337,3.674158027579366,-181.5369020937939
47970.79003681312,10.07459726245756,0.469309120536747,-162.873504336283
50000,7.922907867434652,2.701870411505101,-171.7514363108265
