Time (s),Channel 1 (V),Channel 2 (V)
-0.002387848257713249,-0.450209473385377,-10.32271979498331
-0.002387218257713249,-0.4508759740087221,-10.27896566634323
-0.002386588257713249,-0.450209473385377,-10.23156536031651
-0.002385958257713249,-0.4508759740087224,-10.1805188769031
-0.002385328257713249,-0.4502094733853768,-10.12947239348966
-0.002384698257713249,-0.4495429727620316,-10.08207208746295
-0.002384068257713249,-0.4482099715153409,-10.03831795882288
-0.002383438257713249,-0.4478767212036684,-9.990917652796163
-0.002382808257713249,-0.4475434708919956,-9.943517346769402
-0.002382178257713249,-0.4472102205803229,-9.896117040742665
-0.002381548257713249,-0.4472102205803229,-9.848716734715925
-0.002380918257713249,-0.4488764721386863,-9.812254960849204
-0.002380288257713249,-0.4498762230737045,-9.885178508582706
-0.002379658257713249,-0.450209473385377,-10.01279471711618
-0.002379028257713249,-0.4515424746320678,-10.14405710303637
-0.002378398257713249,-0.4525422255670853,-10.24979624724982
-0.002377768257713249,-0.4538752268137766,-10.35918156885004
-0.002377138257713249,-0.4545417274371219,-10.43210511658348
-0.002376508257713249,-0.455208228060467,-10.50867484170356
-0.002375878257713249,-0.4552082280604673,-10.55242897034366
-0.002375248257713249,-0.45554147837214,-10.59618309898374
-0.002374618257713249,-0.45554147837214,-10.61441398591709
-0.002373988257713249,-0.4558747286838126,-10.62899869546378
-0.002373358257713249,-0.4552082280604676,-10.63264487285045
-0.002372728257713249,-0.4548749777487946,-10.62170634069043
-0.002372098257713249,-0.4542084771254492,-10.58889074421038
-0.002371468257713249,-0.4535419765021041,-10.54513661557034
-0.002370838257713249,-0.4522089752554131,-10.51232101909027
-0.002370208257713249,-0.4512092243203955,-10.46856689045018
-0.002369578257713249,-0.4522089752554131,-10.41387422965012
-0.002368948257713249,-0.4508759740087224,-10.37376627839672
-0.002368318257713249,-0.4508759740087224,-10.32271979498334
-0.002367688257713249,-0.4495429727620316,-10.28990419850326
-0.002367058257713249,-0.449209722450359,-10.24979624724987
-0.002366428257713249,-0.4488764721386865,-10.20239594122315
-0.002365798257713249,-0.4482099715153409,-10.15134945780972
-0.002365168257713249,-0.4478767212036681,-10.09665679700962
-0.002364538257713249,-0.4475434708919956,-10.05290266836957
-0.002363908257713249,-0.4475434708919956,-10.00550236234283
-0.002363278257713249,-0.4472102205803226,-9.961748233702741
-0.002362648257713249,-0.4465437199569775,-9.910701750289354
-0.002362018257713249,-0.4458772193336322,-9.866947621649286
-0.002361388257713249,-0.4462104696453047,-9.82319349300924
-0.002360758257713249,-0.450209473385377,-9.830485847782565
-0.002360128257713249,-0.4498762230737048,-9.947163524156135
-0.002359498257713249,-0.4508759740087224,-10.07842591007627
-0.002358868257713249,-0.4518757249437405,-10.18416505428977
-0.002358238257713249,-0.452542225567086,-10.28625802111663
-0.002357608257713249,-0.4528754758787585,-10.37012010101005
-0.002356978257713249,-0.4535419765021039,-10.43939747135682
-0.002356348257713249,-0.4545417274371215,-10.50138248693022
-0.002355718257713249,-0.4542084771254492,-10.53784426079697
-0.002355088257713249,-0.4548749777487943,-10.57065985727703
-0.002354458257713249,-0.4542084771254492,-10.58524456682371
-0.002353828257713249,-0.4535419765021039,-10.59618309898373
-0.002353198257713249,-0.4538752268137766,-10.58159838943703
-0.002352568257713249,-0.4538752268137766,-10.55972132511701
-0.002351938257713249,-0.4535419765021039,-10.52325955125028
-0.002351308257713249,-0.4528754758787588,-10.48679777738358
-0.002350678257713249,-0.4515424746320678,-10.45033600351684
-0.002350048257713249,-0.4525422255670858,-10.38835098794341
-0.002349418257713249,-0.4512092243203951,-10.34459685930335
-0.002348788257713249,-0.4512092243203951,-10.29355037588993
-0.002348158257713249,-0.4495429727620312,-10.25344242463652
-0.002347528257713249,-0.4485432218270136,-10.21333447338315
-0.002346898257713249,-0.4482099715153409,-10.16593416735641
-0.002346268257713249,-0.4475434708919959,-10.12582621610303
-0.002345638257713249,-0.4475434708919956,-10.08207208746295
-0.002345008257713249,-0.4465437199569775,-10.02737942666286
-0.002344378257713249,-0.4465437199569775,-9.979979120636125
-0.002343748257713249,-0.4462104696453049,-9.932578814609386
-0.002343118257713249,-0.445877219333632,-9.888824685969299
-0.002342488257713249,-0.4455439690219595,-9.84142437994258
-0.002341858257713249,-0.4448774683986141,-9.801316428689187
-0.002341228257713249,-0.4465437199569767,-9.76120847743581
-0.002340598257713249,-0.4475434708919956,-9.823193493009221
-0.002339968257713249,-0.4485432218270136,-9.943517346769402
-0.002339338257713249,-0.4502094733853763,-10.0674873779162
-0.002338708257713249,-0.4515424746320678,-10.17322652212975
-0.002338078257713249,-0.4522089752554131,-10.27167331156993
-0.002337448257713249,-0.4522089752554131,-10.34095068191667
-0.002336818257713249,-0.4518757249437405,-10.41022805226345
-0.002336188257713249,-0.4525422255670855,-10.45762835829016
-0.002335558257713249,-0.4528754758787585,-10.49773630954358
-0.002334928257713249,-0.4528754758787585,-10.51961337386361
-0.002334298257713249,-0.4528754758787585,-10.53419808341029
-0.002333668257713249,-0.4528754758787585,-10.52690572863696
-0.002333038257713249,-0.4525422255670856,-10.50867484170358
-0.002332408257713249,-0.4522089752554131,-10.47585924522354
-0.002331778257713249,-0.4512092243203951,-10.43210511658348
-0.002331148257713249,-0.449876223073705,-10.39928952010344
-0.002330518257713249,-0.4498762230737043,-10.34824303669002
-0.002329888257713249,-0.4498762230737043,-10.29719655327661
-0.002329258257713249,-0.4492097224503593,-10.2607347794099
-0.002328628257713249,-0.4488764721386863,-10.2060421186098
-0.002327998257713249,-0.4472102205803231,-10.17322652212973
-0.002327368257713249,-0.4475434708919956,-10.12947239348969
-0.002326738257713249,-0.4472102205803229,-10.08207208746295
-0.002326108257713249,-0.4465437199569775,-10.04196413620953
-0.002325478257713249,-0.4465437199569775,-9.994563830182814
-0.002324848257713249,-0.4455439690219595,-9.947163524156075
-0.002324218257713249,-0.4448774683986144,-9.896117040742688
-0.002323588257713249,-0.4452107187102868,-9.852362912102597
-0.002322958257713249,-0.4448774683986136,-9.812254960849184
-0.002322328257713249,-0.4438777174635961,-9.768500832209137
-0.002321698257713249,-0.4438777174635961,-9.717454348795727
-0.002321068257713249,-0.4475434708919954,-9.710161994022434
-0.002320438257713249,-0.4472102205803229,-9.823193493009221
-0.002319808257713249,-0.4478767212036682,-9.947163524156075
-0.002319178257713249,-0.4488764721386859,-10.05654884575619
-0.002318548257713249,-0.4498762230737043,-10.15864181258306
-0.002317918257713249,-0.4512092243203952,-10.24615006986323
-0.002317288257713249,-0.4515424746320678,-10.3117812628233
-0.002316658257713249,-0.4518757249437405,-10.37012010101005
-0.002316028257713249,-0.452542225567086,-10.41022805226346
-0.002315398257713249,-0.4528754758787585,-10.4430436487435
-0.002314768257713249,-0.4525422255670858,-10.45762835829018
-0.002314138257713249,-0.4522089752554133,-10.4685668904502
-0.002313508257713249,-0.4522089752554131,-10.45398218090351
-0.002312878257713249,-0.4512092243203951,-10.43210511658348
-0.002312248257713249,-0.4515424746320678,-10.38835098794341
-0.002311618257713249,-0.4505427236970497,-10.34824303669002
-0.002310988257713249,-0.4498762230737045,-10.31907361759661
-0.002310358257713249,-0.450209473385377,-10.26073477940989
-0.002309728257713249,-0.4482099715153409,-10.22062682815649
-0.002309098257713249,-0.4482099715153409,-10.1695803447431
-0.002308468257713249,-0.4475434708919956,-10.12947239348969
-0.002307838257713249,-0.4462104696453049,-10.09665679700964
-0.002307208257713249,-0.4462104696453049,-10.04925649098292
-0.002306578257713249,-0.4455439690219595,-10.00550236234283
-0.002305948257713249,-0.4455439690219592,-9.9544558789294
-0.002305318257713249,-0.4448774683986141,-9.910701750289354
-0.002304688257713249,-0.4445442180869414,-9.859655266875942
-0.002304058257713249,-0.4438777174635963,-9.819547315622566
-0.002303428257713249,-0.4435444671519234,-9.772147009595809
-0.002302798257713249,-0.4435444671519234,-9.728392880955743
-0.002302168257713249,-0.4432112168402508,-9.677346397542355
-0.002301538257713249,-0.4448774683986141,-9.637238446288938
-0.002300908257713249,-0.446210469645305,-9.695577284475748
-0.002300278257713249,-0.4465437199569775,-9.815901138235876
-0.002299648257713249,-0.4478767212036682,-9.936224991996058
-0.002299018257713249,-0.4492097224503584,-10.03831795882283
-0.002298388257713249,-0.450209473385377,-10.13311857087636
-0.002297758257713249,-0.4512092243203951,-10.2060421186098
-0.002297128257713249,-0.4512092243203951,-10.27896566634321
-0.002296498257713249,-0.4512092243203951,-10.32636597236998
-0.002295868257713249,-0.4515424746320679,-10.37012010101006
-0.002295238257713249,-0.4518757249437405,-10.38835098794341
-0.002294608257713249,-0.4515424746320678,-10.4029356974901
-0.002293978257713249,-0.4518757249437403,-10.40293569749009
-0.002293348257713249,-0.4515424746320678,-10.38470481055674
-0.002292718257713249,-0.4508759740087224,-10.35918156885004
-0.002292088257713249,-0.4502094733853773,-10.31907361759666
-0.002291458257713249,-0.449209722450359,-10.28625802111659
-0.002290828257713249,-0.4485432218270138,-10.24615006986317
-0.002290198257713249,-0.4488764721386863,-10.19145740906311
-0.002289568257713249,-0.4475434708919956,-10.15134945780972
-0.002288938257713249,-0.4478767212036673,-10.09301061962295
-0.002288308257713249,-0.4458772193336322,-10.06384120052959
-0.002287678257713249,-0.4452107187102868,-10.02737942666286
-0.002287048257713249,-0.4448774683986143,-9.976332943249476
-0.002286418257713249,-0.4448774683986141,-9.936224991996058
-0.002285788257713249,-0.4448774683986139,-9.888824685969299
-0.002285158257713249,-0.4445442180869414,-9.84142437994258
-0.002284528257713249,-0.4435444671519234,-9.801316428689187
-0.002283898257713249,-0.4432112168402505,-9.750269945275754
-0.002283268257713249,-0.442877966528578,-9.702869639249037
-0.002282638257713249,-0.442877966528578,-9.65911551060897
-0.002282008257713249,-0.4425447162169055,-9.615361381968924
-0.002281378257713249,-0.4452107187102868,-9.597130495035543
-0.002280748257713249,-0.4458772193336322,-9.699223461862365
-0.002280118257713249,-0.4468769702686502,-9.819547315622549
-0.002279488257713249,-0.4475434708919956,-9.932578814609386
-0.002278858257713249,-0.4485432218270139,-10.03102560404958
-0.002278228257713249,-0.449209722450359,-10.12218003871634
-0.002277598257713249,-0.4498762230737043,-10.19510358644979
-0.002276968257713249,-0.4498762230737043,-10.25708860202318
-0.002276338257713249,-0.4505427236970497,-10.30448890804995
-0.002275708257713249,-0.4508759740087224,-10.34459685930335
-0.002275078257713249,-0.4515424746320678,-10.36282774623671
-0.002274448257713249,-0.4512092243203951,-10.36282774623671
-0.002273818257713249,-0.4508759740087221,-10.35918156885003
-0.002273188257713249,-0.450209473385377,-10.34824303669002
-0.002272558257713249,-0.4498762230737043,-10.31542744020997
-0.002271928257713249,-0.4495429727620318,-10.27167331156992
-0.002271298257713249,-0.4478767212036682,-10.23521153770318
-0.002270668257713249,-0.4478767212036682,-10.18781123167644
-0.002270038257713249,-0.4472102205803232,-10.14041092564972
-0.002269408257713249,-0.4472102205803229,-10.09665679700964
-0.002268778257713249,-0.4468769702686493,-10.04925649098288
-0.002268148257713249,-0.4448774683986141,-10.01644089450285
-0.002267518257713249,-0.4445442180869414,-9.972686765862781
-0.002266888257713249,-0.4442109677752689,-9.925286459836062
-0.002266258257713249,-0.4435444671519234,-9.881532331195976
-0.002265628257713249,-0.4432112168402507,-9.837778202555908
-0.002264998257713249,-0.4432112168402507,-9.790377896529192
-0.002264368257713249,-0.4432112168402507,-9.742977590502433
-0.002263738257713249,-0.4422114659052324,-9.699223461862347
-0.002263108257713249,-0.4415449652818873,-9.65911551060897
-0.002262478257713249,-0.4418782155935599,-9.611715204582232
-0.002261848257713249,-0.4415449652818875,-9.567961075942184
-0.002261218257713249,-0.4458772193336322,-9.589838140262199
-0.002260588257713249,-0.4455439690219595,-9.710161994022382
-0.002259958257713249,-0.4472102205803221,-9.83777820255585
-0.002259328257713249,-0.4478767212036682,-9.943517346769402
-0.002258698257713249,-0.448876472138686,-10.04561031359626
-0.002258068257713249,-0.4482099715153409,-10.12582621610301
-0.002257438257713249,-0.4495429727620316,-10.19510358644979
-0.002256808257713249,-0.4498762230737045,-10.25344242463656
-0.002256178257713249,-0.450209473385377,-10.29355037588993
-0.002255548257713249,-0.4498762230737043,-10.32636597236998
