X,CH1,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,Volt,-3.000000e-05,4.000000e-09
0,-7.90e-03,1.60e+01,-2.00e-01,-4.00e-01,
1,-1.59e-02,1.60e+01,-2.00e-01,-4.30e-05,
2,-7.90e-03,1.60e+01,-6.00e-01,-4.00e-01,
3,-1.59e-02,1.60e+01,-2.00e-01,-4.00e-01,
4,-7.90e-03,1.52e+01,-2.00e-01,-4.00e-01,
5,-1.59e-02,1.52e+01,-2.00e-01,-4.00e-01,
6,-7.90e-03,1.52e+01,-6.00e-01,-4.30e-05,
7,-1.59e-02,1.52e+01,-2.00e-01,-4.00e-01,
8,-7.90e-03,1.52e+01,-2.00e-01,-4.00e-01,
9,-1.59e-02,1.52e+01,-2.00e-01,-4.00e-01,
10,-7.90e-03,1.52e+01,-2.00e-01,-4.00e-01,
11,-1.59e-02,1.52e+01,-6.00e-01,-4.30e-05,
12,-7.90e-03,1.52e+01,-2.00e-01,-4.00e-01,
13,-7.90e-03,1.36e+01,-2.00e-01,-4.00e-01,
14,-7.90e-03,1.36e+01,-6.00e-01,-4.00e-01,
15,-1.59e-02,1.36e+01,-6.00e-01,-4.00e-01,
16,-7.90e-03,1.36e+01,-2.00e-01,-4.00e-01,
17,-7.90e-03,1.36e+01,-2.00e-01,-4.30e-05,
18,-7.90e-03,1.36e+01,-6.00e-01,-4.30e-05,
19,-1.59e-02,1.36e+01,-6.00e-01,-4.00e-01,
20,-7.90e-03,1.36e+01,-2.00e-01,-4.00e-01,
21,-1.59e-02,1.36e+01,-2.00e-01,-4.30e-05,
22,-7.90e-03,1.28e+01,-6.00e-01,-4.00e-01,
23,-1.59e-02,1.28e+01,-6.00e-01,-4.00e-01,
24,-7.90e-03,1.28e+01,-2.00e-01,-4.00e-01,
25,-7.90e-03,1.28e+01,-6.00e-01,-4.30e-05,
26,-7.90e-03,1.28e+01,-6.00e-01,-4.00e-01,
27,-1.59e-02,1.28e+01,-2.00e-01,-4.30e-05,
28,-7.90e-03,1.28e+01,-2.00e-01,-4.00e-01,
29,-7.90e-03,1.28e+01,-6.00e-01,-4.30e-05,
30,-7.90e-03,1.12e+01,-2.00e-01,-4.30e-05,
31,-1.59e-02,1.12e+01,-2.00e-01,-4.30e-05,
32,-7.90e-03,1.12e+01,-2.00e-01,-4.00e-01,
33,-1.59e-02,1.12e+01,-2.00e-01,-4.00e-01,
34,-7.90e-03,1.12e+01,-2.00e-01,-4.00e-01,
35,-1.59e-02,1.12e+01,-6.00e-01,-4.30e-05,
36,-7.90e-03,1.12e+01,-2.00e-01,-4.00e-01,
37,-7.90e-03,1.12e+01,-2.00e-01,-4.30e-05,
38,-7.90e-03,1.12e+01,-2.00e-01,-4.30e-05,
39,-7.90e-03,1.12e+01,-2.00e-01,-4.00e-01,
40,-7.90e-03,1.12e+01,-2.00e-01,-4.00e-01,
41,-1.59e-02,1.04e+01,-6.00e-01,-4.30e-05,
42,-7.90e-03,1.04e+01,-2.00e-01,-4.00e-01,
43,-7.90e-03,1.04e+01,-6.00e-01,-4.30e-05,
44,-7.90e-03,1.04e+01,-2.00e-01,-4.00e-01,
45,-7.90e-03,1.04e+01,-2.00e-01,-4.30e-05,
46,-7.90e-03,1.04e+01,-2.00e-01,-4.00e-01,
47,-7.90e-03,1.04e+01,-6.00e-01,-4.00e-01,
48,-7.90e-03,1.04e+01,-2.00e-01,-4.00e-01,
49,-7.90e-03,1.04e+01,-2.00e-01,-4.30e-05,
50,-7.90e-03,1.04e+01,-2.00e-01,-4.00e-01,
51,-7.90e-03,1.04e+01,-2.00e-01,-4.30e-05,
52,-7.90e-03,1.04e+01,-2.00e-01,-4.00e-01,
53,-7.90e-03,1.04e+01,-6.00e-01,-4.30e-05,
54,-7.90e-03,1.04e+01,-2.00e-01,-4.00e-01,
55,-7.90e-03,1.04e+01,-2.00e-01,-4.00e-01,
56,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
57,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
58,-7.90e-03,8.80e+00,-6.00e-01,-4.00e-01,
59,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
60,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
61,-7.90e-03,8.80e+00,-6.00e-01,-4.30e-05,
62,-7.90e-03,8.80e+00,-6.00e-01,-4.30e-05,
63,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
64,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
65,-7.90e-03,8.80e+00,-6.00e-01,-4.00e-01,
66,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
67,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
68,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
69,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
70,-7.90e-03,8.80e+00,-6.00e-01,-4.00e-01,
71,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
72,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
73,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
74,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
75,-1.59e-02,8.80e+00,-2.00e-01,-4.00e-01,
76,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
77,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
78,-7.90e-03,8.80e+00,-6.00e-01,-4.30e-05,
79,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
80,-7.90e-03,8.00e+00,-2.00e-01,-4.00e-01,
81,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
82,-7.90e-03,8.00e+00,-2.00e-01,-4.00e-01,
83,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
84,-7.90e-03,8.00e+00,-2.00e-01,-4.00e-01,
85,-7.90e-03,8.00e+00,-2.00e-01,-4.30e-05,
86,-7.90e-03,8.00e+00,-2.00e-01,-4.30e-05,
87,-7.90e-03,8.00e+00,-2.00e-01,-4.00e-01,
88,-7.90e-03,8.00e+00,-2.00e-01,-4.00e-01,
89,-7.90e-03,8.00e+00,-2.00e-01,-4.00e-01,
90,-7.90e-03,8.00e+00,-2.00e-01,-4.00e-01,
91,-7.90e-03,8.00e+00,-2.00e-01,-4.00e-01,
92,-7.90e-03,8.00e+00,-2.00e-01,-4.00e-01,
93,-7.90e-03,8.00e+00,-2.00e-01,-4.30e-05,
94,-7.90e-03,8.00e+00,-2.00e-01,-4.00e-01,
95,-7.90e-03,8.00e+00,-2.00e-01,-4.30e-05,
96,-7.90e-03,8.00e+00,-2.00e-01,-4.00e-01,
97,-7.90e-03,8.00e+00,-2.00e-01,-4.30e-05,
98,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
99,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
100,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
101,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
102,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
103,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
104,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
105,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
106,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
107,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
108,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
109,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
110,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
111,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
112,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
113,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
114,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
115,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
116,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
117,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
118,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
119,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
120,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
121,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
122,-7.90e-03,8.80e+00,-2.00e-01,-4.00e-01,
123,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
124,-7.90e-03,1.04e+01,-2.00e-01,-4.00e-01,
125,-7.90e-03,1.04e+01,-2.00e-01,-4.30e-05,
126,-7.90e-03,1.04e+01,-2.00e-01,-4.30e-05,
127,-7.90e-03,1.04e+01,-2.00e-01,-4.30e-05,
128,-7.90e-03,1.04e+01,-2.00e-01,-4.30e-05,
129,-7.90e-03,1.04e+01,-2.00e-01,-4.00e-01,
130,-7.90e-03,1.04e+01,-2.00e-01,-4.30e-05,
131,-7.90e-03,1.04e+01,-2.00e-01,-4.30e-05,
132,-7.90e-03,1.04e+01,-2.00e-01,-4.00e-01,
133,-7.90e-03,1.04e+01,-2.00e-01,-4.30e-05,
134,-7.90e-03,1.04e+01,-2.00e-01,-4.30e-05,
135,-7.90e-03,1.04e+01,-2.00e-01,-4.30e-05,
136,-7.90e-03,1.04e+01,-2.00e-01,-4.00e-01,
137,-7.90e-03,1.04e+01,-2.00e-01,-4.30e-05,
138,-7.90e-03,1.04e+01,-2.00e-01,-4.30e-05,
139,-7.90e-03,1.12e+01,-2.00e-01,-4.30e-05,
140,-7.90e-03,1.12e+01,-2.00e-01,-4.00e-01,
141,-7.90e-03,1.12e+01,-2.00e-01,-4.00e-01,
142,-7.90e-03,1.12e+01,-2.00e-01,-4.30e-05,
143,-7.90e-03,1.12e+01,-2.00e-01,-4.30e-05,
144,-7.90e-03,1.12e+01,-2.00e-01,-4.00e-01,
145,-7.90e-03,1.12e+01,-4.35e-05,-4.30e-05,
146,-7.90e-03,1.12e+01,-2.00e-01,-4.30e-05,
147,-7.90e-03,1.12e+01,-2.00e-01,-4.30e-05,
148,-7.90e-03,1.12e+01,-2.00e-01,-4.00e-01,
149,-7.90e-03,1.12e+01,-4.35e-05,-4.30e-05,
150,-7.90e-03,1.28e+01,-2.00e-01,-4.00e-01,
151,-7.90e-03,1.28e+01,-2.00e-01,-4.30e-05,
152,-7.90e-03,1.28e+01,-2.00e-01,-4.30e-05,
153,-7.90e-03,1.28e+01,-2.00e-01,-4.30e-05,
154,-7.90e-03,1.28e+01,-2.00e-01,-4.30e-05,
155,-7.90e-03,1.28e+01,-2.00e-01,-4.00e-01,
156,-7.90e-03,1.28e+01,-2.00e-01,-4.00e-01,
157,-7.90e-03,1.28e+01,-2.00e-01,-4.30e-05,
158,-7.90e-03,1.28e+01,-2.00e-01,-4.30e-05,
159,-7.90e-03,1.28e+01,-2.00e-01,-4.30e-05,
160,-7.90e-03,1.36e+01,-2.00e-01,-4.00e-01,
161,-7.90e-03,1.36e+01,-4.35e-05,-4.30e-05,
162,-7.90e-03,1.36e+01,-2.00e-01,-4.00e-01,
163,-7.90e-03,1.36e+01,-4.35e-05,-4.30e-05,
164,-7.90e-03,1.36e+01,-2.00e-01,-4.00e-01,
165,-7.90e-03,1.36e+01,-2.00e-01,-4.30e-05,
166,-7.90e-03,1.36e+01,-2.00e-01,-4.30e-05,
167,-7.90e-03,1.36e+01,-2.00e-01,-4.30e-05,
168,-7.90e-03,1.36e+01,-2.00e-01,-4.00e-01,
169,-7.90e-03,1.52e+01,-2.00e-01,-4.30e-05,
170,-7.90e-03,1.52e+01,-2.00e-01,-4.30e-05,
171,-7.90e-03,1.52e+01,-2.00e-01,-4.30e-05,
172,-7.90e-03,1.52e+01,-2.00e-01,-4.00e-01,
173,-7.90e-03,1.52e+01,-2.00e-01,-4.30e-05,
174,-7.90e-03,1.52e+01,-2.00e-01,-4.30e-05,
175,-7.90e-03,1.52e+01,-2.00e-01,-4.30e-05,
176,-7.90e-03,1.52e+01,-4.35e-05,-4.30e-05,
177,-7.90e-03,1.52e+01,-2.00e-01,-4.00e-01,
178,-7.90e-03,1.60e+01,-2.00e-01,-4.30e-05,
179,-7.90e-03,1.60e+01,-2.00e-01,-4.30e-05,
180,-7.90e-03,1.60e+01,-2.00e-01,-4.30e-05,
181,-7.90e-03,1.60e+01,-2.00e-01,-4.30e-05,
182,-7.90e-03,1.60e+01,-2.00e-01,-4.30e-05,
183,-7.90e-03,1.60e+01,-2.00e-01,-4.30e-05,
184,-7.90e-03,1.60e+01,-4.35e-05,-4.30e-05,
185,-7.90e-03,1.60e+01,-2.00e-01,-4.30e-05,
186,-7.90e-03,1.76e+01,-2.00e-01,-4.30e-05,
187,-7.90e-03,1.76e+01,-2.00e-01,-4.30e-05,
188,-7.90e-03,1.76e+01,-2.00e-01,-4.00e-01,
189,-7.90e-03,1.76e+01,-2.00e-01,-4.30e-05,
190,-7.90e-03,1.76e+01,-2.00e-01,-4.00e-01,
