X,CH1,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,Volt,-3.000000e-05,4.000000e-09
0,-7.90e-03,1.60e+01,-6.00e-01,-4.00e-01,
1,8.10e-03,1.60e+01,-6.00e-01,-4.00e-01,
2,-7.90e-03,1.60e+01,-6.00e-01,-4.00e-01,
3,8.10e-03,1.52e+01,-6.00e-01,-4.00e-01,
4,-7.90e-03,1.52e+01,-6.00e-01,-4.00e-01,
5,8.10e-03,1.52e+01,-6.00e-01,-4.00e-01,
6,-7.90e-03,1.52e+01,-6.00e-01,-4.00e-01,
7,8.10e-03,1.52e+01,-6.00e-01,-4.00e-01,
8,-7.90e-03,1.52e+01,-6.00e-01,-4.00e-01,
9,8.10e-03,1.52e+01,-6.00e-01,-4.00e-01,
10,-7.90e-03,1.52e+01,-6.00e-01,-4.00e-01,
11,-7.90e-03,1.36e+01,-6.00e-01,-4.00e-01,
12,-7.90e-03,1.36e+01,-6.00e-01,-4.00e-01,
13,8.10e-03,1.36e+01,-6.00e-01,-4.00e-01,
14,8.10e-03,1.36e+01,-6.00e-01,-4.00e-01,
15,-7.90e-03,1.36e+01,-6.00e-01,-4.30e-05,
16,-7.90e-03,1.36e+01,-6.00e-01,-4.00e-01,
17,8.10e-03,1.36e+01,-6.00e-01,-4.00e-01,
18,-7.90e-03,1.36e+01,-6.00e-01,-4.00e-01,
19,8.10e-03,1.36e+01,-6.00e-01,-4.00e-01,
20,-7.90e-03,1.36e+01,-6.00e-01,-4.00e-01,
21,8.10e-03,1.28e+01,-6.00e-01,-4.00e-01,
22,-7.90e-03,1.28e+01,-6.00e-01,-4.30e-05,
23,8.10e-03,1.28e+01,-6.00e-01,-4.00e-01,
24,-7.90e-03,1.28e+01,-6.00e-01,-4.00e-01,
25,8.10e-03,1.28e+01,-6.00e-01,-4.00e-01,
26,-7.90e-03,1.28e+01,-6.00e-01,-4.00e-01,
27,8.10e-03,1.28e+01,-6.00e-01,-4.00e-01,
28,-7.90e-03,1.28e+01,-6.00e-01,-4.00e-01,
29,8.10e-03,1.28e+01,-6.00e-01,-4.00e-01,
30,-7.90e-03,1.12e+01,-6.00e-01,-4.30e-05,
31,8.10e-03,1.12e+01,-6.00e-01,-4.00e-01,
32,-7.90e-03,1.12e+01,-6.00e-01,-4.30e-05,
33,8.10e-03,1.12e+01,-6.00e-01,-4.00e-01,
34,8.10e-03,1.12e+01,-6.00e-01,-4.00e-01,
35,-7.90e-03,1.12e+01,-6.00e-01,-4.30e-05,
36,-7.90e-03,1.12e+01,-6.00e-01,-4.00e-01,
37,8.10e-03,1.12e+01,-6.00e-01,-4.00e-01,
38,-7.90e-03,1.12e+01,-6.00e-01,-4.30e-05,
39,8.10e-03,1.12e+01,-6.00e-01,-4.00e-01,
40,-7.90e-03,1.12e+01,-6.00e-01,-4.00e-01,
41,8.10e-03,1.04e+01,-6.00e-01,-4.00e-01,
42,-7.90e-03,1.04e+01,-6.00e-01,-4.00e-01,
43,8.10e-03,1.04e+01,-6.00e-01,-4.00e-01,
44,-7.90e-03,1.04e+01,-6.00e-01,-4.00e-01,
45,8.10e-03,1.04e+01,-6.00e-01,-4.00e-01,
46,-7.90e-03,1.04e+01,-6.00e-01,-4.00e-01,
47,8.10e-03,1.04e+01,-6.00e-01,-4.30e-05,
48,-7.90e-03,1.04e+01,-6.00e-01,-4.30e-05,
49,8.10e-03,1.04e+01,-6.00e-01,-4.00e-01,
50,-7.90e-03,1.04e+01,-6.00e-01,-4.00e-01,
51,8.10e-03,1.04e+01,-6.00e-01,-4.00e-01,
52,-7.90e-03,1.04e+01,-6.00e-01,-4.00e-01,
53,8.10e-03,1.04e+01,-6.00e-01,-4.00e-01,
54,-7.90e-03,1.04e+01,-6.00e-01,-4.30e-05,
55,8.10e-03,1.04e+01,-6.00e-01,-4.00e-01,
56,-7.90e-03,8.80e+00,-6.00e-01,-4.30e-05,
57,8.10e-03,8.80e+00,-6.00e-01,-4.00e-01,
58,-7.90e-03,8.80e+00,-6.00e-01,-4.30e-05,
59,8.10e-03,8.80e+00,-6.00e-01,-4.00e-01,
60,-7.90e-03,8.80e+00,-6.00e-01,-4.30e-05,
61,8.10e-03,8.80e+00,-6.00e-01,-4.00e-01,
62,-7.90e-03,8.80e+00,-6.00e-01,-4.00e-01,
63,-7.90e-03,8.80e+00,-6.00e-01,-4.00e-01,
64,-7.90e-03,8.80e+00,-6.00e-01,-4.00e-01,
65,8.10e-03,8.80e+00,-6.00e-01,-4.00e-01,
66,-7.90e-03,8.80e+00,-6.00e-01,-4.00e-01,
67,8.10e-03,8.80e+00,-6.00e-01,-4.00e-01,
68,-7.90e-03,8.80e+00,-6.00e-01,-4.00e-01,
69,8.10e-03,8.80e+00,-6.00e-01,-4.00e-01,
70,-7.90e-03,8.80e+00,-6.00e-01,-4.30e-05,
71,8.10e-03,8.80e+00,-6.00e-01,-4.00e-01,
72,-7.90e-03,8.80e+00,-6.00e-01,-4.00e-01,
73,8.10e-03,8.80e+00,-2.00e-01,-4.00e-01,
74,-7.90e-03,8.80e+00,-6.00e-01,-4.00e-01,
75,8.10e-03,8.80e+00,-6.00e-01,-4.00e-01,
76,-7.90e-03,8.80e+00,-6.00e-01,-4.30e-05,
77,8.10e-03,8.80e+00,-2.00e-01,-4.00e-01,
78,8.10e-03,8.80e+00,-6.00e-01,-4.00e-01,
79,8.10e-03,8.80e+00,-6.00e-01,-4.00e-01,
80,-7.90e-03,8.80e+00,-6.00e-01,-4.00e-01,
81,8.10e-03,8.80e+00,-2.00e-01,-4.00e-01,
82,-7.90e-03,8.80e+00,-2.00e-01,-4.30e-05,
83,8.10e-03,8.80e+00,-6.00e-01,-4.00e-01,
84,-7.90e-03,8.80e+00,-6.00e-01,-4.00e-01,
85,8.10e-03,8.80e+00,-2.00e-01,-4.00e-01,
86,-7.90e-03,8.80e+00,-6.00e-01,-4.30e-05,
87,8.10e-03,8.80e+00,-6.00e-01,-4.00e-01,
88,8.10e-03,8.80e+00,-6.00e-01,-4.00e-01,
