"Time","Ig:Measured current","Iout:Measured current","V_Isense:Measured voltage","Vout:Measured voltage","Vdrain:Measured voltage"
0.0063228415481836799,0,0.92554797595128491,0,4.6277398797564242,24.016061843683353
0.0063228415481838603,0,0.92554797594845195,0,4.6277398797422595,24.016061843664936
0.0063234670751659604,0,0.9126324255901862,0,4.5631621279509309,23.932110766336208
0.0063240926021480614,0,0.89370589667657618,0,4.4685294833828806,23.809088328397745
0.0063241798495011683,0,0.89060427861750413,0,4.4530213930875204,23.788927811013778
0.0063241798495013487,0,0.8906042786109758,0,4.453021393054879,18
0.0063248074612938165,0,0.86816990328883659,0,4.3408495164441829,18
0.0063254350730862843,0,0.84630058082941462,0,4.2315029041470726,18
0.0063260626848787522,0,0.8249821627338938,0,4.1249108136694685,18
0.00632669029667122,0,0.80420081706477942,0,4.0210040853238969,18
0.0063273179084636878,0,0.78394302844589958,0,3.9197151422294976,18
0.0063279455202561547,0,0.76419559806240345,0,3.8209779903120169,18
0.0063285731320486226,0,0.74494564366076232,0,3.7247282183038113,18
0.0063292007438410904,0,0.72618059954876957,0,3.6309029977438474,18
0.0063298283556335582,0,0.70788821659553991,0,3.5394410829776994,18
0.006330455967426026,0,0.69005656223151079,0,3.4502828111575536,18
0.0063317797250225091,0,0.6539021613487096,0,3.2695108067435479,18
0.0063328019443694792,0,0.62728242802166334,0,3.1364121401083165,18
0.0063328019443696596,0,0.62728242801706213,0,3.1364121400853104,18
0.0063331486479313937,0,0.61850341191571867,0,3.0925170595785931,18
0.0063331486479315741,0,0.61850341191118241,0,3.0925170595559117,0
0.0063343475550691119,1.1280889505546718,0.58908117309734753,0.056404447527733596,2.9454058654867374,0.056404447527733596
0.0063355464622066497,2.2526429442664671,0.56105694141828777,0.11263214721332336,2.8052847070914386,0.11263214721332336
0.0063358571856890929,2.5435207121730019,0.5540139405892347,0.1271760356086501,2.7700697029461732,0.1271760356086501
0.0063358571856892733,0,0.55401394058517117,0,2.7700697029258556,21.601090613803613
0.0063364653034495913,0,0.61934568212881524,0,3.0967284106440758,22.025746933837297
0.0063370734212099102,0,0.67904169096032074,0,3.3952084548016033,22.413770991242085
0.0063376815389702282,0,0.7328241991514105,0,3.6641209957570524,22.76335729448417
0.0063382896567305471,0,0.78046750698004319,0,3.9023375349002158,23.07303879537028
0.0063388977744908651,0,0.82179798293041184,0,4.1089899146520592,23.341686889047679
0.0063395058922511831,0,0.85669406369294576,0,4.2834703184647287,23.568511414004149
0.006340114010011502,0,0.88508625416430875,0,4.4254312708215435,23.753060652068008
0.0063407221277718201,0,0.90695712744740009,0,4.5347856372370003,23.895221328408102
0.0063413302455321389,0,0.92234132485135467,0,4.6117066242567732,23.995218611533804
0.006341938363292457,0,0.93132555589154209,0,4.6566277794577102,24.053616113295025
0.006342546481052775,0,0.9340065932207855,0,4.6700329661039275,24.071042855935104
0.0063431093063502199,0,0.93096777655188367,0,4.6548388827594183,24.051290547587243
0.0063431093063504003,0,0.93096777655007346,0,4.6548388827503668,24.051290547575476
0.0063434560703896029,0,0.92650181819296895,0,4.6325090909648443,24.022261818254297
0.0063434560703897833,0,0.92650181819014077,0,4.6325090909507036,24.022261818235915
0.0063440815807454271,0,0.91359916126257135,0,4.5679958063128563,23.938394548206713
0.0063447070911010718,0,0.89467882679924426,0,4.4733941339962211,23.815412374195088
0.0063447969341074223,0,0.89148349466076793,0,4.4574174733038392,23.794642715294991
0.0063447969341076027,0,0.89148349465423316,0,4.4574174732711658,18
0.0063454245278309028,0,0.86902761015538621,0,4.3451380507769306,18
0.0063460521215542029,0,0.84713730419889743,0,4.2356865209944869,18
0.0063466797152775031,0,0.82579841552047728,0,4.1289920776023861,18
0.0063473073090008032,0,0.80499709969501088,0,4.0249854984750542,18
0.0063479349027241042,0,0.78471982913655924,0,3.9235991456827959,18
0.0063485624964474043,0,0.76495339309835764,0,3.8247669654917882,18
0.0063491900901707045,0,0.74568489767281765,0,3.7284244883640882,18
0.0063498176838940046,0,0.72690176579152532,0,3.6345088289576264,18
0.0063504452776173047,0,0.70859173722524205,0,3.5429586861262101,18
0.0063510728713406048,0,0.69074286858390477,0,3.4537143429195236,18
0.0063523966691744647,0,0.65455143866649124,0,3.2727571933324562,18
0.0063534164686475528,0,0.62796705431736399,0,3.1398352715868199,18
0.0063534164686477332,0,0.62796705431275779,0,3.1398352715637889,18
0.0063537631722012959,0,0.61917845681418771,0,3.0958922840709384,18
0.0063537631722014763,0,0.61917845680964645,0,3.0958922840482321,0
0.0063549620825023561,1.1280919223733961,0.58972403021997832,0.056404596118669804,2.9486201510998917,0.056404596118669804
0.0063561609928032368,2.252648869279033,0.56166914376678201,0.11263244346395165,2.8083457188339098,0.11263244346395165
0.0063564743151666558,2.5459585267900429,0.55455986107565625,0.12729792633950215,2.7727993053782813,0.12729792633950215
0.0063564743151668362,0,0.55455986107158883,0,2.7727993053579438,21.604639096965329
0.0063570824371289615,0,0.61995423906491531,0,3.0997711953245761,22.02970255392195
0.006357690559091086,0,0.67970731840594223,0,3.398536592029711,22.418097569638626
0.0063582986810532113,0,0.73354106468251035,0,3.6677053234125516,22.768016920436317
0.0063589068030153366,0,0.78122956337446903,0,3.9061478168723447,23.077992161934048
0.0063595149249774611,0,0.82259901985367623,0,4.1129950992683808,23.346893629048896
0.0063601230469395864,0,0.85752775938399894,0,4.2876387969199943,23.573930435995994
0.0063607311689017117,0,0.88594622712131255,0,4.4297311356065627,23.75865047628853
0.0063613392908638362,0,0.90783698811350222,0,4.5391849405675107,23.900940422737765
0.0063619474128259615,0,0.92323472730046052,0,4.6161736365023023,24.001025727452994
0.0063625555347880869,0,0.93222624951408994,0,4.6611312475704496,24.059470621841584
0.0063631636567502122,0,0.93490843161892112,0,4.6745421580946056,24.076904805522986
0.0063637238290712586,0,0.93189193260073866,0,4.6594596630036929,24.0572975619048
0.0063637238290714391,0,0.93189193259893399,0,4.6594596629946698,24.057297561893073
0.0063640705931106495,0,0.92743577010277589,0,4.6371788505138793,24.028332505668043
0.0063640705931108299,0,0.92743577009995237,0,4.6371788504997618,24.02833250564969
0.0063646960872017861,0,0.91454579114635992,0,4.5727289557317992,23.94454764245134
0.0063653215812927424,0,0.8956315740741374,0,4.478157870370687,23.821605231481893
0.0063654139660345365,0,0.89234439771641627,0,4.4617219885820809,23.800238585156706
0.006365413966034717,0,0.89234439770987528,0,4.4617219885493764,18
0.0063660415420797355,0,0.86986745275077038,0,4.3493372637538519,18
0.006366669118124754,0,0.84795660102969406,0,4.2397830051484702,18
0.0063672966941697717,0,0.82659766878403751,0,4.1329883439201875,18
0.0063679242702147903,0,0.80577679936239788,0,4.0288839968119889,18
0.0063685518462598088,0,0.78548045322457694,0,3.9274022661228845,18
0.0063691794223048274,0,0.76569540794158275,0,3.8284770397079133,18
0.0063698069983498451,0,0.74640875819562857,0,3.7320437909781425,18
0.0063704345743948636,0,0.72760791578013317,0,3.6380395789006656,18
0.0063710621504398822,0,0.70928060959972106,0,3.5464030479986048,18
0.0063716897264849007,0,0.69141488567022191,0,3.4570744283511092,18
0.0063730135637210927,0,0.65518719554922855,0,3.2759359777461423,18
0.0063740309933980471,0,0.62863755674474309,0,3.143187783723715,18
0.0063740309933982275,0,0.62863755674013189,0,3.1431877837006592,18
0.006374377696943702,0,0.61983957551144675,0,3.0991978775572333,18
0.0063743776969438825,0,0.61983957550690061,0,3.0991978775345026,0
0.0063755766103422836,1.1280948323558522,0.59035362502957633,0.05640474161779261,2.9517681251478813,0.05640474161779261
0.0063767755237406848,2.2526546710065531,0.56226871607848061,0.11263273355032766,2.811343580392403,0.11263273355032766
0.0063770913908647248,2.5483455591661728,0.55509441252750535,0.12741727795830865,2.7754720626375269,0.12741727795830865
0.0063770913908649052,0,0.55509441252343394,0,2.7754720626171698,21.608113681402322
0.0063776995169337264,0,0.62055012211355776,0,3.1027506105677887,22.033575793738127
0.0063783076430025476,0,0.6803590830314622,0,3.4017954151573107,22.422334039704502
0.006378915769071368,0,0.73424299993323405,0,3.6712149996661703,22.772579499566021
0.0063795238951401892,0,0.78197574797624858,0,3.9098787398812429,23.082842361845614
0.0063801320212090104,0,0.82338337281916929,0,4.1169168640958462,23.351991923324601
0.0063807401472778316,0,0.85834409062194783,0,4.2917204531097388,23.579236589042662
0.0063813482733466528,0,0.88678828804582421,0,4.4339414402291206,23.764123872297858
0.0063819563994154732,0,0.90869852225332692,0,4.5434926112666343,23.906540394646626
0.0063825645254842944,0,0.92410952090827259,0,4.6205476045413629,24.006711885903773
0.0063831726515531156,0,0.93310818217576641,0,4.6655409108788319,24.065203184142483
0.0063837807776219368,0,0.93579148496323461,0,4.6789574248161729,24.082644652261024
0.0063843383522953949,0,0.93279678811355393,0,4.6639839405677694,24.063179122738099
0.0063843383522955771,0,0.93279678811173761,0,4.6639839405586878,24.063179122726297
0.0063846851163347953,0,0.92835024669096622,0,4.6417512334548308,24.034276603491278
0.0063846851163349774,0,0.92835024668811994,0,4.6417512334405995,24.034276603472779
0.0063853105945148097,0,0.91547273262984652,0,4.5773636631492325,23.950572762094001
0.006385936072694642,0,0.89656455543058622,0,4.482822777152931,23.827669610298813
0.0063860309463782189,0,0.89318736918961139,0,4.4659368459480566,23.805717899732475
0.006386030946378401,0,0.89318736918300135,0,4.4659368459150066,18
0.0063866585051272472,0,0.87068980310537669,0,4.3534490155268832,18
0.0063872860638760926,0,0.84875883420768217,0,4.2437941710384104,18
0.0063879136226249389,0,0.82738027649052848,0,4.1369013824526419,18
0.0063885411813737851,0,0.80654026133206136,0,4.0327013066603064,18
0.0063891687401226313,0,0.7862252374879628,0,3.9311261874398138,18
0.0063897962988714767,0,0.76642197109144972,0,3.8321098554572481,18
0.006390423857620323,0,0.7471175456532746,0,3.7355877282663728,18
0.0063910514163691692,0,0.72829936206172574,0,3.6414968103086283,18
0.0063916789751180154,0,0.70995513858262649,0,3.5497756929131321,18
0.0063923065338668608,0,0.6920729108593362,0,3.4603645542966808,18
0.0063936304096877186,0,0.65580971345070715,0,3.2790485672535357,18
0.0063946455186096917,0,0.62929422407225033,0,3.1464711203612512,18
0.0063946455186098738,0,0.62929422406758995,0,3.1464711203379494,18
0.0063949922221473339,0,0.62048705273470428,0,3.1024352636735211,18
0.006394992222147516,0,0.62048705273010973,0,3.1024352636505483,0
0.0063961911385789936,1.1280976817957178,0.5909702286856946,0.056404884089785889,2.9548511434284728,0.056404884089785889
0.0063973900550104721,2.2526603520282786,0.56285591659108725,0.11263301760141393,2.8142795829554363,0.11263301760141393
0.0063977084139014481,2.5506828671564334,0.55561783182857094,0.12753414335782168,2.7780891591428545,0.12753414335782168
0.0063977084139016302,0,0.55561783182445657,0,2.7780891591222825,21.611515906858969
0.0063983165439843569,0,0.62113359533875467,0,3.1056679766937729,22.037368369701905
0.0063989246740670837,0,0.68099727366625651,0,3.4049863683312824,22.426482278830669
0.0063995328041498104,0,0.73493031596778269,0,3.6746515798389132,22.777047053790589
0.0064001409342325372,0,0.78270639146065024,0,3.9135319573032508,23.087591544494227
0.0064007490643152639,0,0.82415138941867261,0,4.1207569470933629,23.356984031221373
0.0064013571943979906,0,0.85914341917216042,0,4.2957170958608017,23.584432224619043
0.0064019653244807174,0,0.8876128101079207,0,4.4380640505396034,23.769483265701485
0.0064025734545634441,0,0.90954211166925747,0,4.5477105583462869,23.912023725850172
0.0064031815846461717,0,0.92496609335597069,0,4.6248304667798532,24.012279606813809
0.0064037897147288985,0,0.93397174472435762,0,4.6698587236217879,24.070816340708326
0.0064043978448116252,0,0.93665614460111157,0,4.6832807230055575,24.088264939907226
0.0064049528760106748,0,0.93368274694765396,0,4.6684137347382695,24.068937855159749
0.006404952876010857,0,0.93368274694584308,0,4.6684137347292154,24.068937855147979
0.006405299640050083,0,0.92924565424725536,0,4.6462282712362768,24.040096752607159
0.0064052996400502651,0,0.92924565424441363,0,4.6462282712220677,24.040096752588688
0.0064059251026645581,0,0.91638039433327811,0,4.5819019716663902,23.956472563166308
0.0064065505652788511,0,0.89747817904202842,0,4.487390895210142,23.833608163773185
0.0064066478762021565,0,0.89401278262828243,0,4.4700639131414119,23.811083087083837
0.0064066478762023387,0,0.89401278262166617,0,4.4700639131083308,18
0.006407275418028587,0,0.87149502558576575,0,4.3574751279288284,18
0.0064079029598548363,0,0.84954435914338478,0,4.2477217957169238,18
