"Time","Ig:Measured current","Iout:Measured current","V_Isense:Measured voltage","Vout:Measured voltage","Vdrain:Measured voltage"
0,0,1.4000000000000001,0,7,18
3.4623053241346558e-10,0,1.39997400974552,0,6.9998700487275993,18
6.9246106482693117e-10,0,1.399948019973535,0,6.9997400998676742,18
1.0386915972403966e-09,0,1.3999220306840363,0,6.9996101534201811,18
1.3849221296538623e-09,0,1.3998960418770148,0,6.9994802093850739,18
1.7311526620673279e-09,0,1.399870053552462,0,6.999350267762309,18
2.0773831944807932e-09,0,1.3998440657103683,0,6.9992203285518411,18
2.4236137268942589e-09,0,1.3998180783507252,0,6.9990903917536258,18
2.7698442593077247e-09,0,1.3997920914735236,0,6.9989604573676178,18
3.1160747917211904e-09,0,1.3997661050787544,0,6.9988305253937719,18
3.4623053241346557e-09,0,1.3997401191664089,0,6.9987005958320445,18
5.193457986201984e-09,0,1.3996101968407217,0,6.9980509842036085,18
6.9246106482693114e-09,0,1.3994802865742806,0,6.9974014328714027,18
8.6557633103366397e-09,0,1.3993503883659664,0,6.9967519418298316,18
1.0386915972403968e-08,0,1.3992205022146598,0,6.9961025110732988,18
1.2118068634471295e-08,0,1.3990906281192419,0,6.9954531405962088,18
1.3849221296538623e-08,0,1.3989607660785932,0,6.994803830392966,18
1.5580373958605951e-08,0,1.3988309160915955,0,6.9941545804579768,18
1.7311526620673279e-08,0,1.3987010781571294,0,6.9935053907856464,18
1.9042679282740608e-08,0,1.3985712522740763,0,6.9928562613703811,18
2.0773831944807936e-08,0,1.398441438441318,0,6.9922071922065889,18
2.9429595255144574e-08,0,1.397792549992799,0,6.9889627499639948,18
3.8085358565481215e-08,0,1.3971439626339126,0,6.9857198131695624,18
4.6741121875817857e-08,0,1.3964956762249503,0,6.9824783811247508,18
5.5396885186154492e-08,0,1.3958476906262693,0,6.9792384531313463,18
6.4052648496491133e-08,0,1.3952000056982912,0,6.9760000284914554,18
7.2708411806827774e-08,0,1.3945526213015018,0,6.9727631065075091,18
8.1364175117164416e-08,0,1.3939055372964526,0,6.9695276864822624,18
9.0019938427501057e-08,0,1.3932587535437588,0,6.9662937677187937,18
9.8675701737837698e-08,0,1.392612269904101,0,6.9630613495205047,18
1.0733146504817434e-07,0,1.3919660862382244,0,6.9598304311911212,18
1.5061028159985755e-07,0,1.3887396626455475,0,6.9436983132277366,18
1.9388909815154074e-07,0,1.3855207175457691,0,6.9276035877288447,18
2.3716791470322391e-07,0,1.3823092336052867,0,6.9115461680264332,18
2.8044673125490715e-07,0,1.3791051935302927,0,6.8955259676514631,18
3.2372554780659035e-07,0,1.3759085800667732,0,6.879542900333866,18
3.6700436435827349e-07,0,1.372719376000509,0,6.863596880002544,18
