"Time","Ig:Measured current","Iout:Measured current","V_Isense:Measured voltage","Vout:Measured voltage","Vdrain:Measured voltage"
0,0,1.8,0,9,18
3.4624151989929612e-10,0,1.7999597917564576,0,8.9997989587822875,18
6.9248303979859224e-10,0,1.7999195844110831,0,8.9995979220554148,18
1.0387245596978884e-09,0,1.7998793779638569,0,8.999396889819284,18
1.3849660795971845e-09,0,1.7998391724147584,0,8.9991958620737922,18
1.7312075994964806e-09,0,1.7997989677637687,0,8.9989948388188434,18
2.0774491193957767e-09,0,1.7997587640108668,0,8.9987938200543329,18
2.4236906392950728e-09,0,1.7997185611560322,0,8.9985928057801612,18
2.769932159194369e-09,0,1.7996783591992462,0,8.9983917959962305,18
3.1161736790936651e-09,0,1.7996381581404881,0,8.9981907907024397,18
3.4624151989929612e-09,0,1.7995979579797372,0,8.9979897898986856,18
5.1936227984894422e-09,0,1.7993969706453983,0,8.9969848532269907,18
6.9248303979859224e-09,0,1.7991960057582443,0,8.9959800287912213,18
8.6560379974824034e-09,0,1.7989950633157687,0,8.9949753165788433,18
1.0387245596978884e-08,0,1.7987941433154646,0,8.9939707165773228,18
1.2118453196475365e-08,0,1.7985932457548253,0,8.9929662287741259,18
1.3849660795971845e-08,0,1.7983923706313449,0,8.9919618531567238,18
1.5580868395468324e-08,0,1.7981915179425174,0,8.9909575897125862,18
1.7312075994964807e-08,0,1.7979906876858369,0,8.9899534384291844,18
1.904328359446129e-08,0,1.7977898798587988,0,8.9889493992939933,18
2.0774491193957769e-08,0,1.7975890944588977,0,8.9879454722944878,18
2.9430529191440172e-08,0,1.7965855037787883,0,8.9829275188939413,18
3.8086567188922579e-08,0,1.7955824734015065,0,8.9779123670075318,18
4.6742605186404979e-08,0,1.7945800030142367,0,8.9729000150711826,18
5.5398643183887393e-08,0,1.7935780923043378,0,8.967890461521689,18
6.4054681181369786e-08,0,1.7925767409593438,0,8.9628837047967185,18
7.2710719178852193e-08,0,1.7915759486669611,0,8.9578797433348054,18
8.1366757176334586e-08,0,1.7905757151150721,0,8.9528785755753599,18
9.0022795173817006e-08,0,1.7895760399917326,0,8.9478801999586626,18
9.86788331712994e-08,0,1.7885769229851727,0,8.9428846149258625,18
1.0733487116878181e-07,0,1.7875783637837963,0,8.9378918189189811,18
1.5061506115619384e-07,0,1.7825939239590305,0,8.9129696197951525,18
1.9389525114360585e-07,0,1.7776233826228027,0,8.888116913114013,18
2.3717544113101788e-07,0,1.7726667010232395,0,8.8633335051161968,18
2.8045563111842991e-07,0,1.7677238405152818,0,8.8386192025764085,18
3.2373582110584195e-07,0,1.762794762560683,0,8.8139738128034146,18
3.6701601109325398e-07,0,1.7578794287280113,0,8.7893971436400555,18
4.1029620108066591e-07,0,1.7529778006926471,0,8.7648890034632352,18
4.5357639106807805e-07,0,1.7480898402367846,0,8.7404492011839228,18
4.9685658105548998e-07,0,1.7432155092494324,0,8.7160775462471616,18
5.4013677104290201e-07,0,1.738354769726411,0,8.6917738486320548,18
7.1133706343656497e-07,0,1.7192599705973575,0,8.5962998529867871,18
7.1133706343658657e-07,0,1.719259970597355,0,8.5962998529867747,18
1.471994694874093e-06,0,1.6369201271130436,0,8.1846006355652179,18
2.2326523263115996e-06,0,1.5585191032863905,0,7.7925955164319518,18
2.993309957749106e-06,0,1.4838732760575031,0,7.4193663802875154,18
3.7539675891866124e-06,0,1.4128057505118985,0,7.0640287525594925,18
4.5146252206241188e-06,0,1.3451463598805007,0,6.725731799402503,18
5.2752828520616252e-06,0,1.2807316655396417,0,6.4036583276982082,18
6.0359404834991316e-06,0,1.2194049570110619,0,6.097024785055309,18
6.796598114936638e-06,0,1.1610162519619087,0,5.8050812598095431,18
7.5572557463741444e-06,0,1.1054222962047384,0,5.5271114810236917,18
8.3179133778116508e-06,0,1.0524865636975143,0,5.2624328184875715,18
9.1423618711248418e-06,0,0.99796310603066996,0,4.9898155301533498,18
9.9668103644380328e-06,0,0.94625976136312839,0,4.7312988068156416,18
1.0791258857751224e-05,0,0.89723514814815519,0,4.4861757407407756,18
1.1615707351064415e-05,0,0.85075330955316242,0,4.253766547765812,18
1.2440155844377606e-05,0,0.80668371345970868,0,4.0334185672985434,18
1.3264604337690797e-05,0,0.76490125246349894,0,3.8245062623174944,18
1.3825280967518398e-05,0,0.73773184034602068,0,3.6886592017301032,18
1.3825280967518798e-05,0,0.7377318403460017,0,3.6886592017300082,18
1.4172021227679571e-05,0,0.72140969542225242,0,3.6070484771112619,18
1.4172021227679998e-05,0,0.72140969542223254,0,3.6070484771111624,18
1.5345833292378065e-05,0,0.66877489187289108,0,3.3438744593644549,18
1.6519645357076131e-05,0,0.61995819141900821,0,3.099790957095041,18
1.76934574217742e-05,0,0.5747027086965949,0,2.8735135434829746,18
1.8867269486472269e-05,0,0.53276250260615166,0,2.6638125130307579,18
2.0041081551170334e-05,0,0.49390257631266876,0,2.4695128815633436,18
2.12148936158684e-05,0,0.45789887724562628,0,2.2894943862281312,18
2.2388705680566468e-05,0,0.42453829709899421,0,2.122691485494971,18
2.3562517745264537e-05,0,0.39361867183123211,0,1.9680933591561605,18
2.4134390256110071e-05,0,0.37938130212885751,0,1.8969065106442875,18
2.4134390256110776e-05,0,0.37938130212884036,0,1.8969065106442016,18
2.4481117654496065e-05,0,0.3709873729986875,0,1.8549368649934375,18
2.448111765449679e-05,0,0.37098737299867013,0,1.8549368649933506,0
2.4481117654497695e-05,0,0.37098737299864848,0,1.8549368649932423,18
2.5774547605253935e-05,0,0.34126844772392928,0,1.7063422386196463,18
2.7067977556010173e-05,0,0.31391034807729334,0,1.5695517403864665,18
2.8361407506766411e-05,0,0.2887429297139546,0,1.4437146485697729,18
2.9654837457522652e-05,0,0.26560310895965822,0,1.3280155447982911,18
3.0948267408278893e-05,0,0.24433486281068065,0,1.2216743140534032,18
3.2241697359035133e-05,0,0.22478922893382924,0,1.1239461446691461,18
3.3535127309791368e-05,0,0.20682430566644269,0,1.0341215283322134,18
3.4442639277195945e-05,0,0.19509038754785443,0,0.97545193773927208,18
3.4442639277196934e-05,0,0.195090387547842,0,0.97545193773920991,18
3.4789366117427575e-05,0,0.19077394749898152,0,0.95386973749490755,18
3.4789366117428592e-05,0,0.190773947498969,0,0.95386973749484494,18
3.5975984972744365e-05,0,0.17670848592088417,0,0.88354242960442086,18
3.7162603828060131e-05,0,0.16367380664559691,0,0.81836903322798449,18
3.8349222683375905e-05,0,0.15159999685375403,0,0.75799998426877002,18
3.9535841538691678e-05,0,0.1404201191234157,0,0.70210059561707849,18
4.0722460394007444e-05,0,0.13007021143005568,0,0.65035105715027841,18
4.1909079249323217e-05,0,0.12048928714656104,0,0.60244643573280521,18
4.309569810463899e-05,0,0.11161933504323228,0,0.55809667521616135,18
4.4282316959954757e-05,0,0.10340531928778335,0,0.51702659643891669,18
4.4751689935276044e-05,0,0.10032569602788677,0,0.50162848013943384,18
4.4751689935277331e-05,0,0.10032569602787844,0,0.50162848013939221,18
4.5098417267577208e-05,0,0.098105958563860632,0,0.49052979281930315,18
4.5098417267578523e-05,0,0.098105958563852305,0,0.49052979281926151,18
4.6284673025040212e-05,0,0.090874895040138598,0,0.45437447520069296,18
4.7470928782501908e-05,0,0.084173604796487916,0,0.42086802398243955,18
4.8657184539963597e-05,0,0.077966164075937108,0,0.38983082037968553,18
4.9843440297425293e-05,0,0.072218178043322798,0,0.361090890216614,18
5.1029696054886982e-05,0,0.066896780785281426,0,0.33448390392640714,18
5.2215951812348678e-05,0,0.061970635310249184,0,0.30985317655124589,18
5.3402207569810367e-05,0,0.057409933548462022,0,0.28704966774231011,18
5.4588463327272057e-05,0,0.053186396351955725,0,0.26593198175977861,18
5.5060742496605281e-05,0,0.051592732164742777,0,0.25796366082371386,18
5.5060742496606866e-05,0,0.051592732164737504,0,0.25796366082368749,18
5.5407469830757896e-05,0,0.050451226801875221,0,0.25225613400937608,18
5.5407469830759496e-05,0,0.05045122680187001,0,0.25225613400935004,18
5.6593724210108554e-05,0,0.046732639035980121,0,0.23366319517990058,18
5.777997858945762e-05,0,0.043286487859461653,0,0.21643243929730824,18
5.8966232968806678e-05,0,0.040094299450032074,0,0.20047149725016036,18
6.0152487348155737e-05,0,0.037138386234837506,0,0.18569193117418753,18
6.1338741727504803e-05,0,0.034401846890452718,0,0.17200923445226357,18
6.2524996106853861e-05,0,0.031868566342881099,0,0.1593428317144055,18
6.371125048620292e-05,0,0.029523215767554713,0,0.14761607883777356,18
6.4897504865551978e-05,0,0.027351252589334265,0,0.13675626294667131,18
6.5369795065116354e-05,0,0.02653168747828473,0,0.13265843739142363,18
6.5369795065118224e-05,0,0.026531687478281531,0,0.13265843739140765,18
6.5716522399276146e-05,0,0.025944665580601867,0,0.12972332790300933,18
6.5716522399278043e-05,0,0.025944665580598693,0,0.12972332790299346,18
6.690277677339462e-05,0,0.024032372823343254,0,0.12016186411671627,18
6.8089031147511197e-05,0,0.022260181240862386,0,0.11130090620431192,18
6.9275285521627761e-05,0,0.02061859062541271,0,0.10309295312706354,18
7.0461539895744338e-05,0,0.019098505099919384,0,0.095492525499596914,18
7.1647794269860915e-05,0,0.017691233117976123,0,0.088456165589880606,18
7.2834048643977492e-05,0,0.016388487463845174,0,0.081942437319225861,18
7.4020303018094069e-05,0,0.015182385252457326,0,0.075911926262286628,18
7.5206557392210646e-05,0,0.014065447929411921,0,0.0703272396470596,18
7.5678847633659445e-05,0,0.013643984548022023,0,0.068219922740110114,18
7.5678847633661614e-05,0,0.013643984548020117,0,0.06821992274010058,18
7.6025574967819441e-05,0,0.013342107115314646,0,0.066710535576573221,18
7.6025574967821636e-05,0,0.013342107115312755,0,0.06671053557656377,18
7.7211829341918386e-05,0,0.01235870593315194,0,0.061793529665759697,18
7.8398083716015135e-05,0,0.011447352119455254,0,0.057236760597276268,18
7.9584338090111885e-05,0,0.010603160169380454,0,0.053015800846902272,18
8.0770592464208635e-05,0,0.0098214525061109201,0,0.049107262530554599,18
8.1956846838305384e-05,0,0.0090977594808556491,0,0.045488797404278247,18
8.3143101212402134e-05,0,0.0084278193728492528,0,0.042139096864246259,18
8.432935558649887e-05,0,0.0078075783893519629,0,0.039037891946759815,18
8.5515609960595633e-05,0,0.0072331906656496253,0,0.036165953328248124,18
8.5987900202206277e-05,0,0.0070164521008693886,0,0.035082260504346943,18
8.5987900202208744e-05,0,0.0070164521008682749,0,0.035082260504341371,18
